(595.969500, -17.836890, 661.063000)
(596.156100, -17.919920, 661.439000)
(595.682900, -17.937390, 660.543700)
(595.520000, -17.935540, 660.236800)
(595.231800, -17.884480, 659.685100)
(594.986800, -17.891800, 659.233800)
(594.784400, -18.007790, 658.891800)
(594.636700, -17.929060, 658.601000)
(594.542200, -17.852540, 658.408900)
(594.515900, -17.726070, 658.328100)
(594.560600, -17.644020, 658.388000)
(594.640700, -17.725720, 658.554800)
(594.742500, -17.629380, 658.715800)
(594.822100, -17.578640, 658.848600)
(594.888100, -17.438950, 658.933600)
(595.024700, -17.168530, 659.115100)
(595.257700, -17.044220, 659.514400)
(595.540500, -16.836150, 659.988300)
(595.764800, -16.645580, 660.361100)
(595.879900, -16.636200, 660.576200)
(595.934900, -16.570480, 660.663500)
(595.945100, -16.516730, 660.669300)
(595.945100, -16.516730, 660.669300)
(594.988800, -9.277571, 656.038600)
(589.894700, 3.766600, 641.754300)
(589.345700, 4.102237, 640.972600)
(589.160600, 4.128011, 640.709700)
(589.160600, 4.128011, 640.709700)
(589.160600, 4.128011, 640.709700)
(585.174600, 5.284951, 635.313800)
(583.989600, 5.607564, 633.797100)
(583.365400, 5.790403, 633.013400)
(583.365400, 5.790402, 633.013400)
(583.365400, 5.790402, 633.013400)
(0.000000, 0.000000, 0.000000)
(571.413300, 13.022020, 617.632500)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(536.660600, 15.054660, 589.988000)
(524.849200, 12.774230, 583.052900)
(0.000000, 0.000000, 0.000000)
(511.014700, 10.574750, 577.250400)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(490.701100, 1.947859, 572.639800)
(489.857100, 1.838174, 573.384300)
(487.169300, 1.585788, 573.192500)
(487.291400, 1.171629, 574.073000)
(486.591400, 1.231737, 574.478800)
(0.000000, 0.000000, 0.000000)
(469.785500, -0.829125, 571.030700)
(465.717300, -0.778076, 570.787100)
(460.197100, -1.547792, 570.348500)
(458.365700, -1.643578, 570.676000)
(0.000000, 0.000000, 0.000000)
(457.627600, -0.739723, 571.481400)
(459.543100, 0.130841, 572.130300)
(459.575000, 0.136415, 572.405900)
(459.478700, -1.034814, 572.798500)
(458.549900, -1.773166, 572.989700)
(457.523200, -1.997342, 573.117800)
(454.900400, -3.635348, 573.299000)
(454.286600, -4.448215, 573.483200)
(454.225600, -4.613797, 573.515300)
(454.296800, -4.518599, 573.435300)
(454.796300, -4.456628, 573.407000)
(453.588900, -4.394547, 573.265700)
(454.234200, -4.260836, 573.232700)
(453.070300, -4.256238, 573.096800)
(453.817600, -4.215350, 573.057700)
(453.559700, -4.250951, 572.926000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(442.552900, -4.991637, 572.744900)
(429.433500, -4.940145, 572.740800)
(426.033800, -4.527409, 572.627000)
(426.104900, -4.631286, 572.511700)
(426.382800, -4.793682, 572.418100)
(426.725500, -5.120728, 572.329100)
(427.101500, -5.199414, 572.169000)
(427.435900, -5.319313, 571.996600)
(427.633700, -5.060505, 571.767900)
(427.756200, -4.439812, 571.528800)
(428.206800, -4.153974, 571.330300)
(428.904400, -4.486164, 571.136500)
(0.000000, 0.000000, 0.000000)
(448.562100, 2.269336, 569.943500)
(455.629100, 5.142004, 569.580600)
(456.515400, 5.917884, 569.429200)
(456.189700, 6.639599, 569.244300)
(456.974400, 6.911985, 569.192300)
(456.664800, 7.479338, 569.016200)
(456.924300, 7.596995, 568.929800)
(457.154200, 7.279977, 568.884000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(0.000000, 0.000000, 0.000000)
(465.044500, 1.904002, 570.336300)
(466.551400, 0.962685, 570.624800)
(467.017200, -0.352669, 570.887500)
(469.337700, -4.149859, 571.820900)
(470.441000, -4.656999, 572.010600)
(471.208500, -4.635446, 572.075400)
(471.964300, -4.674273, 572.143400)
(472.485200, -4.753866, 572.190600)
