(0.738963, 0.475529)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.737404, 0.477459)
(0.746599, 0.491297)
(0.745126, 0.493230)
(0.000000, 0.000000)
(0.714523, 0.537649)
(0.715345, 0.544412)
(0.713887, 0.550638)
(0.713705, 0.554492)
(0.711648, 0.554582)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.625589, 0.547388)
(0.602368, 0.544092)
(0.602690, 0.545154)
(0.602892, 0.548064)
(0.602696, 0.549091)
(0.600462, 0.548927)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.464506, 0.549876)
(0.418187, 0.554255)
(0.416235, 0.552238)
(0.415900, 0.552833)
(0.415020, 0.554021)
(0.414467, 0.554539)
(0.414568, 0.555785)
(0.415589, 0.556774)
(0.436733, 0.551040)
(0.591094, 0.492342)
(0.630664, 0.478910)
(0.636368, 0.478424)
(0.639715, 0.478665)
(0.640087, 0.479075)
(0.640245, 0.479312)
(0.640344, 0.479637)
(0.639952, 0.479953)
(0.640114, 0.481643)
(0.640675, 0.482073)
(0.642142, 0.483105)
(0.642840, 0.483841)
(0.643455, 0.482955)
(0.643127, 0.482383)
(0.000000, 0.000000)
(0.606157, 0.485059)
(0.519128, 0.497279)
(0.517857, 0.498751)
(0.518273, 0.502349)
(0.518749, 0.503794)
(0.518207, 0.504239)
(0.517955, 0.505116)
(0.518501, 0.505161)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.640355, 0.491867)
(0.000000, 0.000000)
(0.754964, 0.478082)
(0.755627, 0.478756)
(0.000000, 0.000000)
(0.756038, 0.480577)
(0.757254, 0.479587)
(0.756522, 0.478900)
(0.711918, 0.500446)
(0.682432, 0.522660)
(0.679904, 0.523420)
(0.678085, 0.524395)
(0.677770, 0.525534)
(0.678078, 0.525657)
(0.678424, 0.526383)
(0.679479, 0.527567)
(0.679315, 0.527631)
(0.000000, 0.000000)
(0.634833, 0.529885)
(0.523817, 0.537886)
(0.494026, 0.544038)
(0.494503, 0.545290)
(0.495199, 0.546495)
(0.494682, 0.547195)
(0.495085, 0.547662)
(0.495770, 0.548037)
(0.496078, 0.548701)
(0.496979, 0.548622)
(0.496375, 0.547946)
(0.496511, 0.547435)
(0.456387, 0.545351)
(0.442126, 0.544440)
(0.438527, 0.543926)
(0.439058, 0.544365)
(0.439992, 0.543927)
(0.440262, 0.543998)
(0.440325, 0.543765)
(0.439155, 0.543816)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.672682, 0.485241)
(0.705479, 0.475309)
(0.708216, 0.477970)
(0.708184, 0.478676)
(0.707736, 0.477870)
(0.708739, 0.477399)
(0.702484, 0.494303)
(0.696052, 0.519690)
(0.690646, 0.535052)
(0.690648, 0.537625)
(0.689676, 0.540127)
(0.690063, 0.541261)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.511339, 0.611190)
(0.510601, 0.612147)
(0.509290, 0.611967)
(0.503143, 0.611134)
(0.457286, 0.597028)
(0.402127, 0.577884)
(0.400036, 0.576543)
(0.399779, 0.577014)
(0.399590, 0.577682)
(0.399625, 0.578583)
(0.399601, 0.578264)
(0.399583, 0.578702)
(0.399274, 0.578581)
(0.400595, 0.578752)
(0.400875, 0.578591)
(0.401069, 0.578938)
(0.400669, 0.578961)
(0.400886, 0.578855)
(0.401340, 0.579102)
(0.401686, 0.578570)
(0.402345, 0.579024)
(0.402389, 0.579208)
(0.402754, 0.579891)
(0.403174, 0.580172)
(0.403192, 0.580685)
(0.403246, 0.580786)
(0.403796, 0.581109)
(0.403764, 0.581326)
(0.403576, 0.582069)
(0.408523, 0.580580)
(0.462809, 0.558318)
(0.000000, 0.000000)
(0.705794, 0.467755)
(0.727112, 0.459590)
(0.741816, 0.455723)
(0.755436, 0.455206)
(0.758639, 0.454854)
(0.760392, 0.454708)
(0.761118, 0.455021)
(0.761002, 0.455411)
(0.761409, 0.456290)
(0.761278, 0.456366)
(0.762310, 0.455145)
(0.762292, 0.455938)
(0.762292, 0.455938)
(0.762292, 0.455938)
(0.762292, 0.455938)
(0.762292, 0.455938)
(0.762292, 0.455938)
(0.652782, 0.514286)
(0.652432, 0.515537)
(0.652297, 0.515300)
(0.652484, 0.516272)
(0.652274, 0.516389)
(0.000000, 0.000000)
(0.592977, 0.519696)
(0.425588, 0.519766)
(0.423674, 0.521651)
(0.424345, 0.523713)
(0.424306, 0.524712)
(0.424264, 0.525901)
(0.423796, 0.526942)
(0.422241, 0.528069)
(0.422708, 0.527171)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.780064, 0.496267)
(0.779643, 0.495980)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.777849, 0.496724)
(0.777121, 0.497288)
(0.775360, 0.499228)
(0.000000, 0.000000)
(0.774495, 0.499294)
(0.000000, 0.000000)
(0.771129, 0.498258)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.769380, 0.498055)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.759074, 0.490375)
(0.744160, 0.488938)
(0.730249, 0.491265)
(0.719725, 0.493339)
(0.701569, 0.494675)
(0.689423, 0.495741)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.657678, 0.494201)
(0.735647, 0.474875)
(0.771844, 0.467950)
(0.754661, 0.470698)
(0.729898, 0.474724)
(0.718010, 0.478045)
(0.698075, 0.481685)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.770109, 0.472109)
(0.772343, 0.467353)
(0.765289, 0.468140)
(0.728098, 0.470890)
(0.716730, 0.472644)
(0.000000, 0.000000)
(0.689543, 0.480170)
(0.719570, 0.473108)
(0.773761, 0.464969)
(0.789786, 0.466630)
(0.768682, 0.474144)
(0.763590, 0.474750)
(0.000000, 0.000000)
(0.696912, 0.487840)
(0.676439, 0.490418)
(0.000000, 0.000000)
(0.644983, 0.494983)
(0.712271, 0.474630)
(0.705878, 0.469793)
(0.000000, 0.000000)
(0.674279, 0.472820)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.706822, 0.468418)
(0.727224, 0.470900)
(0.724764, 0.471057)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.666857, 0.472133)
(0.653593, 0.470224)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.613578, 0.473443)
(0.000000, 0.000000)
(0.588045, 0.473079)
(0.482676, 0.475268)
(0.000000, 0.000000)
(0.601068, 0.489576)
(0.708900, 0.500512)
(0.734649, 0.505161)
(0.725238, 0.506454)
(0.715143, 0.506672)
(0.698671, 0.507126)
(0.687150, 0.506337)
(0.675653, 0.505763)
(0.665746, 0.503608)
(0.000000, 0.000000)
(0.668488, 0.499115)
(0.699436, 0.490922)
(0.717322, 0.485422)
(0.714040, 0.485690)
(0.707897, 0.484927)
(0.698896, 0.483204)
(0.692861, 0.483295)
(0.690522, 0.482848)
(0.684978, 0.482713)
(0.679843, 0.483192)
(0.677303, 0.484001)
(0.677093, 0.484503)
(0.677328, 0.485320)
(0.677678, 0.485804)
(0.679259, 0.485403)
(0.681932, 0.485292)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.376884, 0.450175)
(0.374956, 0.455462)
(0.375795, 0.460881)
(0.376420, 0.463318)
(0.378421, 0.464942)
(0.381248, 0.464957)
(0.402913, 0.464486)
(0.537966, 0.472886)
(0.593800, 0.477704)
(0.608111, 0.478292)
(0.616393, 0.476526)
(0.621579, 0.477177)
(0.625961, 0.477140)
(0.629747, 0.477011)
(0.637641, 0.477268)
(0.000000, 0.000000)
(0.639575, 0.476855)
(0.505978, 0.471618)
(0.397970, 0.466701)
(0.365667, 0.465088)
(0.377219, 0.470230)
(0.383230, 0.469924)
(0.392004, 0.471121)
(0.400362, 0.472226)
(0.412915, 0.472019)
(0.422228, 0.472485)
(0.000000, 0.000000)
(0.418173, 0.473184)
(0.363058, 0.481832)
(0.000000, 0.000000)
(0.318080, 0.486213)
(0.325190, 0.487737)
(0.326528, 0.490946)
(0.342759, 0.489818)
(0.358809, 0.490071)
(0.370078, 0.488406)
(0.388134, 0.489208)
(0.399722, 0.489157)
(0.369062, 0.500413)
(0.310549, 0.523162)
(0.312505, 0.523419)
(0.335796, 0.526809)
(0.342255, 0.526518)
(0.355680, 0.525833)
(0.363632, 0.524771)
(0.380193, 0.524186)
(0.386114, 0.524072)
(0.398064, 0.524515)
(0.398064, 0.524515)
(0.398064, 0.524515)
(0.398064, 0.524515)
(0.398064, 0.524515)
(0.398064, 0.524515)
(0.453477, 0.521231)
(0.465936, 0.520881)
(0.469467, 0.520453)
(0.480190, 0.518180)
(0.484629, 0.517094)
(0.489356, 0.517279)
(0.496705, 0.516479)
(0.500001, 0.515784)
(0.506695, 0.514976)
(0.000000, 0.000000)
(0.495264, 0.504360)
(0.473254, 0.493141)
(0.333860, 0.429043)
(0.333860, 0.429043)
(0.348310, 0.427697)
(0.352548, 0.427293)
(0.365678, 0.428097)
(0.372768, 0.428480)
(0.387042, 0.427647)
(0.391707, 0.427651)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.297937, 0.458152)
(0.206867, 0.479973)
(0.214173, 0.482649)
(0.229998, 0.485134)
(0.237357, 0.485702)
(0.254342, 0.486931)
(0.270068, 0.486814)
(0.270830, 0.486622)
(0.258002, 0.480423)
(0.256056, 0.477641)
(0.267607, 0.475960)
(0.284137, 0.474329)
(0.295612, 0.475319)
(0.310634, 0.476240)
(0.320332, 0.476726)
(0.329699, 0.475371)
(0.339932, 0.474577)
(0.338670, 0.477554)
(0.308712, 0.487348)
(0.315530, 0.485434)
(0.320418, 0.486439)
(0.329257, 0.487285)
(0.336019, 0.486607)
(0.346022, 0.487608)
(0.352780, 0.485587)
(0.360907, 0.488281)
(0.393215, 0.522513)
(0.394092, 0.524363)
(0.402478, 0.531704)
(0.000000, 0.000000)
(0.415904, 0.536909)
(0.000000, 0.000000)
(0.417935, 0.532075)
(0.405105, 0.513746)
(0.397867, 0.496045)
(0.401077, 0.495637)
(0.405975, 0.495397)
(0.410447, 0.494763)
(0.420229, 0.490794)
(0.427541, 0.489201)
(0.431112, 0.489320)
(0.434020, 0.489954)
(0.438884, 0.490307)
(0.440868, 0.491067)
(0.443615, 0.493020)
(0.444959, 0.495113)
(0.447450, 0.504710)
(0.450841, 0.547225)
(0.451391, 0.549416)
(0.453046, 0.548037)
(0.456253, 0.548540)
(0.458782, 0.549573)
(0.459096, 0.551562)
(0.459548, 0.550518)
(0.462684, 0.551393)
(0.463943, 0.551342)
(0.000000, 0.000000)
(0.464212, 0.552429)
(0.467216, 0.551494)
(0.469751, 0.551350)
(0.473077, 0.549860)
(0.487157, 0.545982)
(0.505714, 0.543158)
(0.514807, 0.542033)
(0.520372, 0.542640)
(0.525844, 0.542574)
(0.000000, 0.000000)
(0.490116, 0.490269)
(0.000000, 0.000000)
(0.477036, 0.457278)
(0.484260, 0.458019)
(0.485781, 0.454417)
(0.494796, 0.455366)
(0.503487, 0.452576)
(0.517133, 0.448139)
(0.522992, 0.447070)
(0.529943, 0.446873)
(0.532145, 0.446322)
(0.534908, 0.449337)
(0.538790, 0.460688)
(0.543748, 0.476348)
(0.544217, 0.478546)
(0.543450, 0.480216)
(0.542859, 0.480902)
(0.541024, 0.482641)
(0.534407, 0.484803)
(0.532685, 0.486241)
(0.530153, 0.495538)
(0.526933, 0.496185)
(0.520198, 0.498625)
(0.517490, 0.499144)
(0.511214, 0.498753)
(0.508722, 0.499068)
(0.504883, 0.500538)
(0.503036, 0.501323)
(0.500671, 0.502528)
(0.498694, 0.502699)
(0.495893, 0.503154)
(0.493044, 0.504974)
(0.488871, 0.505961)
(0.485520, 0.505634)
(0.481126, 0.504842)
(0.479245, 0.503700)
(0.474170, 0.504016)
(0.469212, 0.504109)
(0.466358, 0.503674)
(0.474503, 0.501337)
(0.494916, 0.494048)
(0.000000, 0.000000)
(0.483714, 0.495534)
(0.478191, 0.494735)
(0.467925, 0.490158)
(0.451797, 0.491193)
(0.420394, 0.489429)
(0.408344, 0.487701)
(0.403485, 0.489079)
(0.400693, 0.489730)
(0.397815, 0.490617)
(0.393423, 0.489162)
(0.392349, 0.488564)
(0.390226, 0.485929)
(0.391255, 0.484665)
(0.394492, 0.484936)
(0.394492, 0.484936)
(0.398733, 0.486253)
(0.401128, 0.486081)
(0.402589, 0.486308)
(0.403719, 0.485618)
(0.405557, 0.484907)
(0.422416, 0.486204)
(0.429315, 0.486854)
(0.432396, 0.487132)
(0.432983, 0.487787)
(0.433917, 0.488445)
(0.437473, 0.488836)
(0.439842, 0.488858)
(0.443459, 0.488251)
(0.444751, 0.487668)
(0.439516, 0.489951)
(0.432741, 0.492756)
(0.431005, 0.492683)
(0.431161, 0.491925)
(0.433331, 0.492269)
(0.434188, 0.492795)
(0.437014, 0.492700)
(0.437941, 0.492423)
(0.438754, 0.493433)
(0.439065, 0.493298)
(0.439065, 0.493298)
(0.439065, 0.493298)
(0.439065, 0.493298)
(0.439065, 0.493298)
(0.438926, 0.493330)
(0.468918, 0.516883)
(0.469260, 0.516914)
(0.468920, 0.517553)
(0.469244, 0.518480)
(0.469551, 0.518852)
(0.469196, 0.519595)
(0.441746, 0.517030)
(0.442296, 0.515488)
(0.441991, 0.516019)
(0.442443, 0.516594)
(0.442443, 0.516594)
(0.442851, 0.516245)
(0.442811, 0.516961)
(0.442916, 0.517378)
(0.444271, 0.517254)
(0.455420, 0.528256)
(0.455926, 0.529265)
(0.455536, 0.528987)
(0.455115, 0.528816)
(0.455231, 0.529098)
(0.454717, 0.528805)
(0.454240, 0.528498)
(0.454517, 0.525790)
(0.457163, 0.516761)
(0.461211, 0.500731)
(0.000000, 0.000000)
(0.461376, 0.498501)
(0.461383, 0.498093)
(0.460913, 0.498306)
(0.460438, 0.498982)
(0.460878, 0.497435)
(0.463473, 0.495258)
(0.462668, 0.489901)
(0.458232, 0.487683)
(0.453667, 0.487682)
(0.454636, 0.488399)
(0.456119, 0.488303)
(0.456785, 0.488786)
(0.458338, 0.489034)
(0.458784, 0.489629)
(0.458891, 0.489622)
(0.000000, 0.000000)
(0.484562, 0.488116)
(0.566786, 0.483919)
(0.591867, 0.482380)
(0.593560, 0.482635)
(0.595550, 0.485137)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.487894, 0.498283)
(0.484823, 0.497486)
(0.485871, 0.500051)
(0.486058, 0.501255)
(0.486214, 0.502226)
(0.486090, 0.503016)
(0.486211, 0.503049)
(0.486803, 0.503403)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.476293, 0.509190)
(0.463362, 0.504149)
(0.451414, 0.502624)
(0.453302, 0.501937)
(0.453754, 0.502453)
(0.455864, 0.501036)
(0.000000, 0.000000)
(0.479661, 0.498928)
(0.491052, 0.496956)
(0.502464, 0.495823)
(0.504918, 0.496863)
(0.508211, 0.498670)
(0.509700, 0.499089)
(0.512171, 0.498025)
(0.514597, 0.493609)
(0.508873, 0.492391)
(0.478316, 0.485718)
(0.478601, 0.485675)
(0.478874, 0.486416)
(0.477524, 0.487678)
(0.477011, 0.486910)
(0.476689, 0.486651)
(0.475634, 0.487733)
(0.474604, 0.488938)
(0.473144, 0.490463)
(0.473066, 0.490276)
(0.473787, 0.490615)
(0.473901, 0.490793)
(0.475097, 0.490443)
(0.475394, 0.490554)
(0.476868, 0.490626)
(0.490364, 0.486920)
(0.511358, 0.482831)
(0.512169, 0.483763)
(0.512934, 0.484678)
(0.513338, 0.484866)
(0.513270, 0.484739)
(0.514266, 0.485524)
(0.513738, 0.486700)
(0.513017, 0.486071)
(0.512647, 0.486234)
(0.000000, 0.000000)
(0.500972, 0.484792)
(0.494409, 0.484595)
(0.000000, 0.000000)
(0.486817, 0.486063)
(0.483568, 0.487028)
(0.000000, 0.000000)
(0.482923, 0.487254)
(0.483269, 0.487300)
(0.482278, 0.488390)
(0.000000, 0.000000)
(0.482104, 0.488864)
(0.482207, 0.489422)
(0.000000, 0.000000)
(0.483136, 0.487964)
(0.484431, 0.487198)
(0.484870, 0.487459)
(0.493713, 0.484147)
(0.500958, 0.484535)
(0.502913, 0.483698)
(0.502510, 0.483056)
(0.503412, 0.482408)
(0.503853, 0.482627)
(0.503972, 0.482937)
(0.503645, 0.481700)
(0.503003, 0.481692)
(0.500163, 0.481884)
(0.491726, 0.484035)
(0.486539, 0.484712)
(0.484939, 0.485427)
(0.483823, 0.485916)
(0.483641, 0.485868)
(0.483609, 0.485412)
(0.482355, 0.485250)
(0.482746, 0.485696)
(0.482632, 0.485979)
(0.483872, 0.485419)
(0.483526, 0.485357)
(0.483294, 0.485548)
(0.484260, 0.486523)
(0.483585, 0.486109)
(0.483354, 0.486256)
(0.484106, 0.485904)
(0.484765, 0.485144)
(0.484876, 0.485046)
(0.483853, 0.484661)
(0.483727, 0.485257)
(0.483807, 0.485034)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.499023, 0.489032)
(0.499023, 0.489032)
(0.499023, 0.489032)
(0.499023, 0.489032)
(0.499023, 0.489032)
(0.499023, 0.489032)
(0.501919, 0.481812)
(0.494824, 0.477410)
(0.485183, 0.467788)
(0.476883, 0.460791)
(0.468946, 0.454991)
(0.466128, 0.456977)
(0.465649, 0.457321)
(0.466229, 0.456796)
(0.466909, 0.456356)
(0.465505, 0.452976)
(0.459623, 0.433200)
(0.458065, 0.424986)
(0.458674, 0.424866)
(0.000000, 0.000000)
(0.461692, 0.425044)
(0.463405, 0.420338)
(0.460227, 0.422364)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.486938, 0.439514)
(0.487230, 0.439766)
(0.508960, 0.451739)
(0.515302, 0.455665)
(0.514349, 0.456021)
(0.513772, 0.456311)
(0.514665, 0.457081)
(0.514785, 0.456923)
(0.000000, 0.000000)
(0.500227, 0.456577)
(0.470109, 0.457463)
(0.469247, 0.458075)
(0.469603, 0.459467)
(0.469851, 0.459267)
(0.469804, 0.458385)
(0.469134, 0.459155)
(0.468965, 0.459627)
(0.468142, 0.459870)
(0.468291, 0.460045)
(0.468789, 0.460451)
(0.467890, 0.460594)
(0.000000, 0.000000)
(0.497989, 0.455564)
(0.533369, 0.449692)
(0.533245, 0.448729)
(0.533358, 0.448870)
(0.533111, 0.450727)
(0.533586, 0.451297)
(0.532779, 0.451290)
(0.000000, 0.000000)
(0.470700, 0.448358)
(0.467936, 0.448030)
(0.467254, 0.448115)
(0.464385, 0.450544)
(0.463865, 0.451592)
(0.465583, 0.450944)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.460532, 0.456494)
(0.460176, 0.460272)
(0.458717, 0.462771)
(0.459129, 0.463210)
(0.000000, 0.000000)
(0.459579, 0.459230)
(0.460620, 0.457394)
(0.461141, 0.456738)
(0.461049, 0.456117)
(0.460745, 0.456337)
(0.000000, 0.000000)
(0.493931, 0.457000)
(0.497324, 0.456568)
(0.497283, 0.456576)
(0.497150, 0.457362)
(0.497728, 0.458166)
(0.498074, 0.458165)
(0.498060, 0.458027)
(0.497544, 0.457472)
(0.496955, 0.457411)
(0.461908, 0.457021)
(0.456277, 0.457475)
(0.457127, 0.458594)
(0.457024, 0.458897)
(0.457252, 0.459408)
(0.456764, 0.459994)
(0.456869, 0.459565)
(0.456551, 0.459027)
(0.457010, 0.459236)
(0.457362, 0.459498)
(0.457906, 0.459164)
(0.457790, 0.458623)
(0.457655, 0.459209)
(0.458238, 0.459033)
(0.458941, 0.458179)
(0.459029, 0.458289)
(0.459206, 0.458129)
(0.459362, 0.458295)
(0.459395, 0.458049)
(0.459609, 0.458451)
(0.459326, 0.458524)
(0.459403, 0.458208)
(0.459756, 0.458495)
(0.460180, 0.459321)
(0.460574, 0.459265)
(0.460745, 0.459290)
(0.460598, 0.459667)
(0.461045, 0.460208)
(0.461206, 0.460497)
(0.459842, 0.460363)
(0.459892, 0.460823)
(0.460245, 0.460836)
(0.460397, 0.461019)
(0.460434, 0.460214)
(0.472939, 0.459528)
(0.492267, 0.458614)
(0.511335, 0.454085)
(0.513925, 0.453869)
(0.515061, 0.453923)
(0.515175, 0.452681)
(0.515420, 0.452378)
(0.000000, 0.000000)
(0.497152, 0.454587)
(0.468517, 0.461155)
(0.467421, 0.459355)
(0.466793, 0.461043)
(0.466328, 0.461272)
(0.465956, 0.462089)
(0.465759, 0.461840)
(0.466382, 0.461549)
(0.466687, 0.461905)
(0.465607, 0.463120)
(0.465812, 0.463897)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.492099, 0.485701)
(0.493969, 0.487916)
(0.496423, 0.487389)
(0.497240, 0.488639)
