NH,0,320.53
NH,50.44907,320.56
NH,0,320.6
NH,47.22697,320.63
NH,48.5514,320.66
NH,0,320.7
NH,0,320.72
NH,0,320.76
NH,0,320.8
NH,0,320.82
NH,0,320.87
NH,0,320.9
NH,18.95081,320.93
NH,0,320.97
NH,17.15882,321
NH,12.83367,321.03
NH,12.79514,321.06
NH,12.13029,321.1
NH,11.85793,321.13
NH,11.7319,321.17
NH,11.63472,321.2
NH,13.67748,321.23
NH,29.72994,321.26
NH,31.84039,321.3
NH,32.9878,321.32
NH,31.72931,321.36
NH,30.65798,321.39
NH,31.55783,321.42
NH,33.53026,321.46
NH,35.16601,321.49
NH,36.0197,321.52
NH,36.892,321.56
NH,37.26206,321.58
NH,35.4536,321.62
NH,35.66464,321.66
NH,0,321.69
NH,0,321.71
NH,71.77773,321.75
106_3,86.4371,321.78
106_3,87.14675,321.83
NH,0,321.85
NH,0,321.89
NH,0,321.93
NH,0,321.95
NH,0,321.98
NH,0,322.02
NH,0,322.05
NH,82.19746,322.08
NH,99.24348,322.11
106_3,87.12063,322.14
NH,0,322.18
NH,0,322.22
NH,0,322.25
NH,0,322.28
NH,0,322.32
NH,0,322.35
NH,0,322.38
NH,0,322.41
NH,0,322.44
NH,33.72237,322.47
NH,33.10035,322.49
NH,17.04626,322.54
NH,16.92586,322.56
NH,16.42589,322.61
NH,16.25303,322.64
NH,0,322.68
NH,0,322.7
NH,15.69893,322.73
NH,33.15934,322.78
NH,34.29261,322.81
NH,34.14905,322.83
NH,31.12545,322.88
NH,31.33132,322.91
NH,31.39205,322.94
NH,30.56297,322.98
NH,0,323.01
NH,13.78095,323.04
NH,11.77326,323.08
NH,11.68006,323.11
NH,11.58128,323.13
NH,11.19009,323.18
NH,10.85134,323.2
NH,10.54562,323.25
NH,10.54379,323.28
NH,10.46553,323.3
NH,11.5309,323.35
NH,0,323.38
NH,25.27499,323.41
NH,25.50778,323.43
NH,49.10369,323.48
NH,46.7665,323.5
NH,46.59573,323.53
NH,47.77844,323.57
NH,48.96773,323.6
NH,51.38363,323.64
NH,53.82909,323.67
NH,0,323.7
NH,0,323.72
NH,0,323.77
016_0,25.78597,323.79
016_0,24.85366,323.84
016_0,24.6274,323.87
016_0,24.50345,323.9
016_0,24.80293,323.94
NH,0,323.97
NH,0,323.99
016_0,24.57166,324.01
NH,0,324.06
NH,0,324.09
NH,0,324.13
NH,48.24061,324.16
NH,0,324.19
NH,0,324.23
NH,59.10488,324.26
NH,75.98138,324.29
NH,88.58574,324.33
NH,75.39465,324.36
NH,54.66978,324.39
NH,0,324.43
NH,0,324.46
NH,0,324.5
NH,37.31683,324.53
NH,0,324.56
NH,0,324.6
NH,40.16824,324.62
016_0,27.29155,324.65
016_0,21.85083,324.68
016_0,21.75933,324.72
016_0,21.66267,324.75
016_0,21.57416,324.78
NH,0,324.82
NH,0,324.85
016_0,22.26529,324.89
NH,0,324.92
016_0,27.32362,324.95
016_0,28.11653,324.99
152_6,46.90943,325.02
152_6,48.08646,325.05
152_6,48.06003,325.09
152_6,47.93458,325.12
152_6,47.82013,325.15
152_6,47.94432,325.18
152_6,47.89154,325.22
152_6,47.83561,325.25
152_6,47.58116,325.29
152_6,47.51199,325.32
152_6,48.82609,325.36
106_3,73.10162,325.39
106_3,73.94209,325.42
106_3,74.02721,325.46
106_3,73.97331,325.49
106_3,73.8708,325.52
106_3,73.70969,325.56
106_3,73.42219,325.59
NH,0,325.62
106_3,71.49916,325.66
152_6,46.01054,325.69
016_0,24.02253,325.71
016_0,23.66708,325.75
016_0,23.08684,325.78
016_0,22.58368,325.81
016_0,22.71918,325.85
016_0,22.18469,325.88
NH,0,325.91
016_0,20.3678,325.94
016_0,18.4423,325.98
016_0,18.39861,326.01
016_0,18.40738,326.04
016_0,18.40368,326.07
016_0,18.19926,326.11
016_0,18.20754,326.14
016_0,18.13063,326.17
016_0,18.07925,326.21
016_0,18.01122,326.24
016_0,17.94982,326.27
NH,0,326.3
016_0,18.77898,326.34
NH,0,326.37
016_0,19.6442,326.4
NH,0,326.44
016_0,20.30188,326.47
016_0,20.72928,326.5
016_0,20.59719,326.54
016_0,20.30189,326.57
016_0,20.13203,326.61
NH,0,326.64
NH,0,326.67
NH,0,326.71
NH,0,326.74
016_0,17.2297,326.77
016_0,17.07539,326.8
016_0,16.963,326.83
016_0,16.83857,326.86
016_0,16.7237,326.9
016_0,16.65572,326.93
016_0,16.70784,326.96
NH,0,327
NH,0,327.03
016_0,16.9333,327.06
016_0,18.29592,327.1
016_0,18.66562,327.13
016_0,19.01612,327.16
016_0,19.31601,327.2
016_0,19.31684,327.23
NH,0,327.27
NH,0,327.3
NH,0,327.33
NH,0,327.37
016_0,18.61331,327.4
016_0,18.37991,327.43
016_0,18.27935,327.47
016_0,18.2628,327.5
016_0,18.3736,327.53
016_0,18.77623,327.56
016_0,18.461,327.6
016_0,18.37159,327.64
016_0,19.42937,327.67
016_0,21.53027,327.7
016_0,21.7156,327.73
016_0,21.54041,327.77
016_0,21.21252,327.8
016_0,20.97857,327.84
016_0,20.78947,327.87
016_0,20.64763,327.9
016_0,20.6484,327.92
016_0,20.61423,327.96
016_0,20.49501,327.98
016_0,20.31935,328.02
016_0,19.79886,328.06
016_0,16.95213,328.09
016_0,14.55483,328.12
016_0,14.19713,328.16
016_0,14.14218,328.19
016_0,14.03832,328.22
016_0,13.94195,328.25
016_0,13.85798,328.28
016_0,13.87714,328.31
016_0,13.82297,328.35
NH,0,328.38
NH,0,328.42
NH,0,328.45
NH,0,328.48
NH,0,328.52
NH,0,328.55
NH,0,328.58
016_0,16.64961,328.62
016_0,18.04758,328.65
016_0,17.95027,328.68
016_0,17.85413,328.72
016_0,17.76466,328.75
016_0,17.65817,328.78
016_0,17.55176,328.82
016_0,17.41487,328.85
016_0,17.01624,328.89
NH,0,328.92
NH,0,328.95
016_0,13.31152,328.99
016_0,13.18255,329.01
016_0,13.03989,329.04
016_0,12.87742,329.07
016_0,12.705,329.11
016_0,12.54738,329.14
016_0,12.40565,329.18
016_0,12.287,329.2
016_0,12.22729,329.24
016_0,12.17537,329.28
016_0,12.11467,329.31
016_0,12.0323,329.34
016_0,11.93677,329.38
016_0,12.00657,329.41
NH,0,329.44
NH,0,329.48
016_0,12.31803,329.51
016_0,12.45118,329.54
016_0,13.10517,329.58
016_0,12.99818,329.61
016_0,12.8996,329.64
NH,0,329.68
016_0,11.50474,329.71
016_0,10.47892,329.75
016_0,9.911484,329.78
016_0,10.15706,329.81
016_0,10.10383,329.85
016_0,10.0961,329.88
016_0,10.04682,329.91
016_0,10.01235,329.95
016_0,10.01623,329.98
016_0,10.02124,330.01
NH,0,330.05
016_0,10.97754,330.08
NH,0,330.1
016_0,11.12068,330.14
NH,0,330.17
NH,0,330.18
NH,0,330.22
NH,0,330.27
016_0,10.56374,330.3
NH,0,330.33
016_0,10.3012,330.36
016_0,10.18973,330.39
NH,0,330.43
016_0,10.16877,330.47
NH,0,330.5
016_0,10.20039,330.53
016_0,10.17032,330.57
NH,0,330.6
016_0,9.86748,330.63
016_0,9.28125,330.66
016_0,9.155348,330.69
016_0,9.012275,330.73
016_0,8.879486,330.76
016_0,8.752109,330.79
016_0,8.620298,330.83
016_0,8.506381,330.86
016_0,8.406165,330.89
016_0,8.31459,330.93
NH,0,330.96
016_0,9.537107,331
016_0,9.862814,331.03
016_0,9.839366,331.06
016_0,9.804029,331.1
016_0,9.808969,331.13
016_0,9.792299,331.16
016_0,9.803473,331.2
016_0,9.834785,331.22
016_0,9.854458,331.25
016_0,9.852278,331.29
NH,0,331.32
NH,0,331.35
016_0,8.564619,331.39
016_0,8.856115,331.42
016_0,8.879037,331.45
016_0,8.903533,331.49
016_0,8.916531,331.52
016_0,8.915536,331.55
016_0,8.924136,331.59
016_0,8.922689,331.62
016_0,8.880505,331.65
NH,0,331.69
016_0,8.94628,331.72
016_0,9.243941,331.76
016_0,9.221929,331.79
016_0,9.20016,331.82
016_0,9.165344,331.86
016_0,9.138887,331.89
016_0,9.115726,331.92
016_0,9.105403,331.96
016_0,9.110176,331.99
016_0,9.112556,332.02
016_0,9.126108,332.06
016_0,9.136353,332.09
016_0,9.149285,332.12
016_0,9.157,332.16
016_0,9.154656,332.19
016_0,9.161525,332.22
016_0,9.174129,332.26
016_0,9.189174,332.29
016_0,9.217899,332.31
016_0,9.26663,332.35
016_0,9.357003,332.38
016_0,9.481668,332.41
016_0,9.616514,332.45
016_0,9.834437,332.48
016_0,10.17348,332.51
NH,0,332.55
NH,0,332.57
NH,0,332.6
NH,0,332.64
NH,0,332.67
NH,0,332.71
NH,200,332.73
NH,200,332.77
NH,0,332.81
NH,200,332.84
NH,0,332.87
NH,0,332.91
NH,0,332.94
NH,0,332.97
NH,0,333.01
059_0,24.31246,333.04
NH,0,333.07
NH,0,333.11
059_0,22.69603,333.14
NH,0,333.17
NH,0,333.21
NH,0,333.24
NH,0,333.27
NH,0,333.31
062_0,8.275387,333.34
062_0,8.080247,333.37
NH,0,333.4
062_0,7.547458,333.43
NH,0,333.46
062_0,7.363435,333.5
062_0,7.390265,333.53
062_0,7.402467,333.56
062_0,7.454916,333.6
062_0,7.371847,333.63
NH,0,333.67
062_0,7.367435,333.7
062_0,7.411216,333.73
NH,0,333.77
062_0,7.499821,333.79
062_0,7.531647,333.83
NH,0,333.86
NH,0,333.9
062_0,7.978984,333.93
062_0,8.03513,333.97
062_0,8.063742,334
062_0,8.079763,334.02
062_0,8.062285,334.07
062_0,8.042391,334.1
062_0,8.02379,334.14
062_0,7.998254,334.17
NH,0,334.2
NH,0,334.24
062_0,8.562661,334.27
NH,0,334.3
NH,0,334.34
NH,0,334.37
062_0,8.683332,334.4
062_0,9.002122,334.44
062_0,9.022362,334.47
NH,0,334.5
062_0,9.141958,334.52
NH,0,334.56
062_0,9.216209,334.59
NH,0,334.62
NH,0,334.66
NH,0,334.69
NH,0,334.72
NH,0,334.76
NH,0,334.79
NH,0,334.83
NH,0,334.85
NH,0,334.88
NH,0,334.92
NH,0,334.95
059_0,23.60996,334.98
NH,0,335.02
059_0,23.29706,335.05
059_0,23.72333,335.08
NH,0,335.12
NH,0,335.15
NH,0,335.18
NH,0,335.22
NH,0,335.25
NH,200,335.29
NH,0,335.32
NH,0,335.35
152_6,33.11088,335.39
NH,0,335.42
152_6,33.4856,335.44
NH,0,335.49
NH,0,335.52
NH,0,335.55
016_0,10.54852,335.59
016_0,9.950516,335.61
016_0,9.662639,335.64
016_0,9.781675,335.68
NH,0,335.71
NH,0,335.74
NH,0,335.77
NH,0,335.81
NH,0,335.84
016_0,13.29399,335.87
NH,0,335.91
NH,0,335.94
NH,0,335.98
113_3,43.10588,336.01
NH,0,336.04
NH,0,336.08
NH,0,336.11
NH,0,336.14
NH,0,336.18
NH,0,336.21
NH,0,336.24
NH,0,336.28
NH,0,336.31
NH,0,336.34
156_6,76.06364,336.38
NH,0,336.41
156_6,75.02587,336.44
155_6,60.96353,336.48
155_6,61.15115,336.51
156_6,76.55523,336.54
155_6,61.19551,336.58
156_6,76.5691,336.61
156_6,76.27297,336.64
156_6,74.29368,336.68
156_6,72.75002,336.7
NH,0,336.73
156_6,72.76977,336.77
156_6,73.10362,336.8
156_6,73.00684,336.84
156_6,73.21336,336.87
156_6,73.13974,336.9
NH,0,336.94
108_3,37.8991,336.97
NH,0,337
NH,0,337.04
108_3,37.25092,337.07
008_0,29.80241,337.1
008_0,29.86425,337.14
008_0,29.90325,337.17
008_0,29.77871,337.19
NH,0,337.23
008_0,30.01224,337.26
NH,0,337.29
108_3,36.61286,337.33
108_3,36.54665,337.36
108_3,36.58397,337.39
108_3,36.70147,337.43
156_6,68.66134,337.46
NH,0,337.49
156_6,69.27762,337.53
156_6,72.783,337.56
155_6,57.56527,337.59
155_6,57.4509,337.63
155_6,57.79031,337.66
155_6,57.54988,337.69
155_6,57.73262,337.73
155_6,57.65248,337.76
155_6,57.74454,337.79
155_6,58.713,337.82
113_3,48.07946,337.85
113_3,44.06628,337.89
113_3,40.7788,337.92
113_3,40.5924,337.95
113_3,40.43135,337.99
NH,0,338.02
113_3,40.12767,338.05
113_3,39.98105,338.09
113_3,39.94832,338.12
NH,0,338.15
113_3,45.76656,338.19
113_3,46.59615,338.22
113_3,46.30775,338.25
113_3,46.03156,338.29
113_3,45.75668,338.32
113_3,45.70693,338.35
113_3,45.57536,338.39
113_3,45.5305,338.42
113_3,45.64737,338.45
113_3,45.70484,338.49
113_3,45.57884,338.52
NH,43.19449,338.55
NH,42.99622,338.59
NH,41.97874,338.62
NH,42.00775,338.66
NH,40.09966,338.69
NH,0,338.72
NH,40.56801,338.76
113_3,38.96594,338.79
113_3,35.97199,338.82
113_3,35.69436,338.86
113_3,35.50766,338.89
113_3,35.25142,338.91
113_3,35.14485,338.95
113_3,35.10926,338.98
113_3,35.07129,339.01
NH,0,339.05
NH,0,339.08
NH,0,339.11
113_3,37.97231,339.15
113_3,38.94041,339.18
113_3,38.79372,339.21
113_3,38.63474,339.25
113_3,38.49082,339.28
113_3,38.35294,339.31
113_3,38.26988,339.35
NH,0,339.38
113_3,41.89432,339.41
NH,0,339.44
113_3,42.90688,339.48
201_3,103.3837,339.5
201_3,103.3306,339.54
201_3,103.0233,339.57
201_3,102.7719,339.61
NH,0,339.64
155_6,51.01284,339.67
155_6,48.46475,339.71
155_6,47.64508,339.74
155_6,47.54467,339.77
155_6,47.54807,339.81
NH,0,339.84
NH,0,339.87
113_3,35.64695,339.91
113_3,33.62641,339.94
113_3,33.63556,339.97
113_3,33.63781,339.99
113_3,33.68548,340.03
113_3,33.67127,340.06
113_3,33.71409,340.1
113_3,33.82008,340.13
113_3,34.04677,340.16
NH,0,340.2
113_3,35.34119,340.23
201_3,96.83475,340.26
NH,49.92929,340.3
NH,40.43649,340.33
NH,0,340.36
NH,0,340.4
NH,40.01671,340.43
NH,0,340.46
NH,39.31285,340.5
NH,38.58875,340.53
NH,35.6885,340.57
NH,0,340.6
NH,0,340.63
NH,0,340.67
155_6,46.39603,340.7
155_6,46.40393,340.73
155_6,46.29075,340.77
155_6,46.16412,340.8
155_6,45.93744,340.83
NH,0,340.87
NH,0,340.9
NH,0,340.93
NH,0,340.97
NH,0,341
NH,0,341.03
NH,0,341.07
113_3,37.69392,341.1
113_3,33.25151,341.13
113_3,33.31295,341.16
113_3,33.35365,341.19
NH,0,341.22
113_3,35.00532,341.26
NH,200,341.29
NH,200,341.32
NH,200,341.36
NH,200,341.39
NH,200,341.43
NH,200,341.46
NH,200,341.48
NH,200,341.53
NH,200,341.55
NH,200,341.58
NH,200,341.61
NH,200,341.65
NH,200,341.68
NH,200,341.72
201_3,97.58225,341.75
NH,0,341.78
NH,0,341.82
201_3,90.68692,341.85
NH,23.73222,341.88
NH,18.96298,341.92
NH,18.74184,341.95
NH,18.52254,341.98
NH,18.06884,342.02
NH,17.62877,342.05
NH,17.22398,342.08
NH,16.85021,342.12
NH,16.44665,342.15
NH,16.30211,342.18
NH,16.29689,342.21
NH,16.32038,342.24
NH,16.37224,342.27
NH,17.75749,342.31
NH,0,342.34
NH,0,342.38
NH,0,342.41
NH,0,342.44
NH,0,342.47
NH,0,342.51
NH,0,342.54
NH,0,342.58
NH,0,342.61
NH,0,342.64
NH,0,342.68
NH,0,342.71
113_3,29.82067,342.74
NH,0,342.78
NH,200,342.81
NH,200,342.84
NH,200,342.88
NH,200,342.91
NH,200,342.94
NH,200,342.98
NH,200,343.01
155_6,38.49694,343.04
155_6,36.38589,343.08
155_6,36.25363,343.11
155_6,36.16445,343.15
155_6,36.12297,343.18
155_6,36.08529,343.21
155_6,35.98011,343.25
155_6,36.21321,343.28
155_6,36.18199,343.3
155_6,38.39705,343.34
113_3,30.08692,343.37
113_3,26.74489,343.4
113_3,26.6077,343.44
113_3,26.50645,343.47
113_3,26.47845,343.5
113_3,26.44477,343.54
113_3,26.35063,343.57
113_3,26.29592,343.6
113_3,27.6872,343.64
NH,200,343.67
155_6,35.80857,343.69
155_6,35.79493,343.74
155_6,35.71936,343.76
155_6,35.56394,343.79
155_6,35.3662,343.83
155_6,35.20407,343.86
155_6,35.12447,343.9
NH,0,343.93
NH,200,343.96
113_3,27.67753,344
113_3,27.54196,344.03
113_3,27.52761,344.06
113_3,27.41623,344.1
113_3,27.34368,344.13
113_3,27.24413,344.16
113_3,27.14569,344.2
113_3,27.01206,344.23
113_3,26.89642,344.26
NH,0,344.3
NH,0,344.33
201_3,86.83209,344.36
NH,59.07879,344.4
NH,60.29988,344.42
NH,44.24761,344.45
NH,41.0585,344.49
NH,41.78905,344.52
NH,41.63623,344.55
NH,41.60165,344.59
NH,42.81975,344.62
NH,43.70539,344.65
NH,43.0553,344.69
NH,42.62627,344.72
NH,0,344.75
NH,42.39421,344.79
NH,0,344.82
113_3,24.8098,344.85
113_3,24.59515,344.89
113_3,21.84462,344.92
113_3,20.94711,344.96
113_3,20.79462,344.99
113_3,20.63471,345.02
113_3,20.47187,345.02
113_3,20.29899,345.09
113_3,20.10658,345.12
113_3,19.86356,345.16
113_3,19.6396,345.19
113_3,19.4096,345.22
113_3,19.11909,345.26
113_3,18.85617,345.29
113_3,18.55965,345.32
113_3,18.38161,345.36
113_3,18.30555,345.39
113_3,18.21975,345.42
113_3,18.11294,345.46
NH,0,345.49
NH,0,345.51
NH,0,345.55
NH,0,345.58
NH,0,345.62
NH,0,345.65
NH,0,345.68
NH,0,345.72
NH,0,345.75
113_3,11.5896,345.78
NH,0,345.82
NH,0,345.84
NH,0,345.87
NH,0,345.91
NH,0,345.94
NH,0,345.97
NH,0,346.01
NH,0,346.04
NH,0,346.08
NH,0,346.11
NH,0,346.14
NH,0,346.18
NH,0,346.21
161_6,31.68491,346.24
161_6,30.74763,346.28
NH,0,346.31
161_6,30.14216,346.34
161_6,29.76474,346.38
161_6,29.42708,346.41
161_6,29.31668,346.44
161_6,29.42444,346.48
161_6,29.29672,346.51
NH,0,346.54
161_6,29.15847,346.58
161_6,29.23837,346.6
161_6,29.32651,346.64
161_6,29.27776,346.67
161_6,29.25877,346.7
161_6,29.23781,346.74
161_6,29.23199,346.77
NH,0,346.8
NH,0,346.84
NH,0,346.87
NH,0,346.9
NH,0,346.94
NH,0,346.97
NH,0,347
NH,0,347.04
NH,0,347.07
NH,0,347.1
NH,0,347.14
NH,0,347.17
NH,28.84478,347.2
NH,27.57342,347.24
NH,27.20555,347.27
NH,25.24796,347.3
NH,21.78399,347.34
NH,20.2327,347.37
NH,19.76227,347.4
NH,20.49044,347.44
NH,0,347.47
NH,0,347.48
NH,0,347.54
NH,0,347.57
161_6,26.74739,347.6
161_6,25.94773,347.63
161_6,25.57033,347.66
161_6,25.33998,347.7
161_6,25.10846,347.72
161_6,24.9563,347.75
161_6,24.76158,347.79
161_6,24.62419,347.82
NH,0,347.85
161_6,24.06836,347.89
161_6,24.38546,347.92
NH,0,347.95
161_6,24.27658,347.99
161_6,24.26061,348.02
161_6,24.29641,348.05
161_6,24.26067,348.09
NH,0,348.12
161_6,24.25073,348.15
161_6,24.3762,348.19
161_6,24.19248,348.22
NH,0,348.25
NH,0,348.29
161_6,22.57134,348.32
NH,0,348.35
161_6,24.91167,348.39
161_6,25.57011,348.42
161_6,28.06025,348.46
161_6,28.11202,348.49
161_6,28.19504,348.52
161_6,28.3051,348.56
161_6,28.28039,348.59
161_6,28.11747,348.62
161_6,27.96956,348.66
161_6,27.82734,348.69
161_6,27.61658,348.72
161_6,27.3626,348.76
161_6,27.11217,348.79
161_6,26.80851,348.81
161_6,26.55043,348.85
161_6,26.34326,348.88
161_6,26.13723,348.91
161_6,25.14448,348.95
NH,0,348.98
NH,0,349.02
NH,0,349.05
NH,0,349.08
NH,0,349.11
161_6,21.78593,349.15
161_6,21.50107,349.18
NH,0,349.21
NH,0,349.25
161_6,21.09726,349.28
161_6,20.71716,349.32
161_6,20.30969,349.35
161_6,20.1281,349.38
161_6,20.04431,349.42
161_6,19.95838,349.44
161_6,19.89672,349.48
161_6,19.81822,349.5
161_6,19.78113,349.55
NH,0,349.57
161_6,19.73956,349.61
161_6,20.21795,349.64
161_6,22.36259,349.67
161_6,24.15976,349.71
161_6,24.13457,349.74
161_6,24.10101,349.77
161_6,24.0575,349.81
161_6,24.02344,349.84
161_6,24.17343,349.87
161_6,24.09111,349.9
177_6,24.08212,349.93
177_6,24.00205,349.96
NH,0,350
NH,0,350.03
177_6,26.81981,350.07
177_6,27.19634,350.1
177_6,26.99567,350.13
177_6,26.80092,350.16
177_6,26.6171,350.2
177_6,26.52718,350.23
177_6,26.51886,350.27
177_6,26.4803,350.3
NH,0,350.33
NH,0,350.37
177_6,25.19146,350.4
177_6,24.13878,350.43
177_6,23.98648,350.47
177_6,23.90027,350.5
177_6,23.84704,350.53
177_6,23.80789,350.57
177_6,23.74823,350.6
177_6,23.58855,350.64
NH,0,350.67
NH,0,350.7
177_6,22.91232,350.74
177_6,22.60629,350.77
177_6,22.50066,350.8
177_6,22.37637,350.84
177_6,22.226,350.87
177_6,22.09854,350.9
177_6,21.9713,350.94
177_6,21.84761,350.97
177_6,21.73948,351
177_6,21.59928,351.02
NH,0,351.06
NH,0,351.09
NH,0,351.13
NH,0,351.16
NH,0,351.19
NH,0,351.23
NH,0,351.26
NH,0,351.29
NH,0,351.33
161_6,18.97321,351.36
NH,0,351.39
177_6,20.87434,351.43
177_6,20.78789,351.46
NH,0,351.49
177_6,22.1984,351.52
177_6,23.03343,351.56
177_6,23.0121,351.59
NH,0,351.63
NH,0,351.65
NH,0,351.68
NH,0,351.73
177_6,21.57886,351.76
177_6,20.70872,351.79
177_6,20.27436,351.82
177_6,20.13798,351.86
177_6,19.95411,351.89
177_6,19.77662,351.92
177_6,19.63186,351.95
177_6,19.53586,351.99
177_6,19.40532,352.02
177_6,19.30472,352.05
177_6,19.23198,352.09
177_6,19.15876,352.11
177_6,19.10257,352.14
177_6,19.00118,352.18
177_6,18.88632,352.21
177_6,18.76616,352.24
177_6,18.65282,352.28
177_6,18.5077,352.31
NH,0,352.34
177_6,18.07102,352.38
NH,0,352.41
177_6,17.71361,352.44
177_6,17.63082,352.48
NH,0,352.51
177_6,17.43357,352.54
NH,0,352.58
177_6,17.20757,352.61
NH,0,352.64
177_6,16.70107,352.68
177_6,16.27416,352.71
177_6,16.15831,352.75
177_6,16.05,352.78
177_6,15.95019,352.81
177_6,15.87336,352.85
177_6,15.79192,352.88
177_6,15.72261,352.91
177_6,15.66683,352.95
NH,0,352.98
177_6,15.76012,353.01
177_6,16.65375,353.05
177_6,16.73618,353.08
177_6,16.72373,353.11
NH,0,353.15
NH,0,353.18
NH,0,353.2
NH,0,353.23
NH,0,353.27
177_6,19.42567,353.3
035_0,23.65478,353.34
NH,0,353.37
035_0,24.4262,353.4
035_0,24.29357,353.44
035_0,24.21624,353.47
NH,0,353.5
035_0,23.92369,353.54
035_0,23.6659,353.57
NH,0,353.6
