(0.420446, 0.515946, 12.371610)
(0.420407, 0.516420, 12.395540)
(0.419336, 0.516494, 12.385480)
(0.418648, 0.516472, 12.377470)
(0.416353, 0.517175, 12.316840)
(0.415510, 0.521024, 12.276530)
(0.415241, 0.521990, 12.257950)
(0.468764, 0.517271, 13.765000)
(0.489666, 0.513593, 17.506170)
(0.491753, 0.511482, 17.337940)
(0.491879, 0.509226, 16.796890)
(0.490472, 0.507539, 16.611640)
(0.490526, 0.509215, 17.071610)
(0.491060, 0.512648, 17.371790)
(0.491077, 0.511435, 17.375110)
(0.491366, 0.509157, 16.827910)
(0.492229, 0.506973, 16.593100)
(0.493901, 0.508147, 16.962560)
(0.495304, 0.509059, 17.232430)
(0.521931, 0.507801, 17.109320)
(0.540836, 0.505523, 16.871110)
(0.545649, 0.502033, 16.556460)
(0.546476, 0.501816, 16.545380)
(0.547816, 0.499317, 16.260690)
(0.547997, 0.498030, 16.086890)
(0.548963, 0.496355, 15.846880)
(0.550033, 0.493776, 15.568480)
(0.551331, 0.492721, 15.550240)
(0.552460, 0.490282, 15.264090)
(0.557189, 0.499065, 16.410310)
(0.560893, 0.518640, 19.993700)
(0.562300, 0.530001, 20.019950)
(0.564237, 0.532356, 20.021010)
(0.565310, 0.532345, 20.038420)
(0.566560, 0.531278, 20.051520)
(0.000000, 0.000000, 0)
(0.530279, 0.531882, 20.385800)
(0.000000, 0.000000, 0)
(0.474761, 0.536521, 12.821410)
(0.421343, 0.544091, 11.453190)
(0.423392, 0.541909, 11.412590)
(0.424335, 0.541327, 11.355420)
(0.429507, 0.540560, 11.401160)
(0.433633, 0.542191, 11.434040)
(0.437419, 0.541684, 11.468370)
(0.440213, 0.543893, 11.495670)
(0.442170, 0.543842, 11.517890)
(0.000000, 0.000000, 0)
(0.470650, 0.534236, 12.180380)
(0.650430, 0.480652, 14.584270)
(0.653531, 0.482064, 14.763850)
(0.653485, 0.483768, 14.890490)
(0.651061, 0.485130, 14.965570)
(0.648986, 0.485710, 14.962100)
(0.647008, 0.486872, 15.078420)
(0.646899, 0.486339, 15.055520)
(0.646985, 0.485862, 15.007220)
(0.000000, 0.000000, 0)
(0.623583, 0.480832, 14.391040)
(0.556310, 0.468384, 12.876650)
(0.552645, 0.467132, 12.712590)
(0.552879, 0.467515, 12.738100)
(0.554126, 0.467743, 12.797560)
(0.553750, 0.469212, 12.952530)
(0.553968, 0.470445, 13.117880)
(0.554182, 0.470613, 13.213920)
(0.553937, 0.470893, 13.369340)
(0.553691, 0.471146, 13.468530)
(0.530919, 0.472893, 13.628070)
(0.442444, 0.477891, 12.087170)
(0.438218, 0.479461, 12.003340)
(0.434467, 0.480836, 11.911850)
(0.434350, 0.480919, 11.906620)
(0.435018, 0.481169, 11.923160)
(0.435356, 0.481836, 11.951400)
(0.435211, 0.481869, 11.984810)
(0.000000, 0.000000, 0)
(0.436519, 0.480431, 12.063600)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.705508, 0.397975, 9.201775)
(0.795035, 0.373131, 8.464963)
(0.795776, 0.374050, 8.483328)
(0.794952, 0.376140, 8.517538)
(0.794735, 0.378529, 8.566952)
(0.793805, 0.379197, 8.556567)
(0.000000, 0.000000, 0)
(0.752355, 0.415431, 9.943836)
(0.728384, 0.441812, 11.354400)
(0.728384, 0.441812, 11.339400)
(0.728384, 0.441812, 11.339400)
(0.728384, 0.441812, 11.339400)
(0.728384, 0.441812, 11.339400)
(0.723144, 0.449344, 11.741050)
(0.719399, 0.452269, 11.986980)
(0.717554, 0.451675, 11.927620)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.738963, 0.475529, 14.288980)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.737404, 0.477459, 14.919860)
(0.746599, 0.491297, 16.883610)
(0.745126, 0.493230, 17.116090)
(0.000000, 0.000000, 0)
(0.714523, 0.537649, 27.844750)
(0.715345, 0.544412, 30.737160)
(0.713887, 0.550638, 30.834190)
(0.713705, 0.554492, 30.828170)
(0.711648, 0.554582, 30.839240)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.625589, 0.547388, 25.500490)
(0.602368, 0.544092, 23.491870)
(0.602690, 0.545154, 23.679850)
(0.602892, 0.548064, 23.867710)
(0.602696, 0.549091, 23.855980)
(0.600462, 0.548927, 23.549680)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.464506, 0.549876, 13.652470)
(0.418187, 0.554255, 12.356510)
(0.416235, 0.552238, 12.304550)
(0.415900, 0.552833, 12.292980)
(0.415020, 0.554021, 12.275110)
(0.414467, 0.554539, 12.259660)
(0.414568, 0.555785, 12.270140)
(0.415589, 0.556774, 12.272300)
(0.436733, 0.551040, 12.796610)
(0.591094, 0.492342, 15.732670)
(0.630664, 0.478910, 14.269560)
(0.636368, 0.478424, 14.260730)
(0.639715, 0.478665, 14.332720)
(0.640087, 0.479075, 14.324750)
(0.640245, 0.479312, 14.247850)
(0.640344, 0.479637, 14.254210)
(0.639952, 0.479953, 14.208080)
(0.640114, 0.481643, 14.313210)
(0.640675, 0.482073, 14.387190)
(0.642142, 0.483105, 14.577360)
(0.642840, 0.483841, 14.722940)
(0.643455, 0.482955, 14.592760)
(0.643127, 0.482383, 14.536630)
(0.000000, 0.000000, 0)
(0.606157, 0.485059, 14.668330)
(0.519128, 0.497279, 15.852970)
(0.517857, 0.498751, 16.059910)
(0.518273, 0.502349, 16.639260)
(0.518749, 0.503794, 16.860450)
(0.518207, 0.504239, 16.817020)
(0.517955, 0.505116, 16.875220)
(0.518501, 0.505161, 16.867530)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.640355, 0.491867, 15.459730)
(0.000000, 0.000000, 0)
(0.754964, 0.478082, 14.310060)
(0.755627, 0.478756, 14.430110)
(0.000000, 0.000000, 0)
(0.756038, 0.480577, 14.592830)
(0.757254, 0.479587, 14.476630)
(0.756522, 0.478900, 14.471770)
(0.711918, 0.500446, 17.229770)
(0.682432, 0.522660, 21.280710)
(0.679904, 0.523420, 21.453140)
(0.678085, 0.524395, 21.752800)
(0.677770, 0.525534, 22.001870)
(0.678078, 0.525657, 21.900090)
(0.678424, 0.526383, 22.149880)
(0.679479, 0.527567, 22.480790)
(0.679315, 0.527631, 22.481030)
(0.000000, 0.000000, 0)
(0.634833, 0.529885, 22.545790)
(0.523817, 0.537886, 20.217200)
(0.494026, 0.544038, 20.447230)
(0.494503, 0.545290, 20.443100)
(0.495199, 0.546495, 20.439160)
(0.494682, 0.547195, 20.443690)
(0.495085, 0.547662, 20.443080)
(0.495770, 0.548037, 20.440350)
(0.496078, 0.548701, 20.439910)
(0.496979, 0.548622, 20.432280)
(0.496375, 0.547946, 20.437910)
(0.496511, 0.547435, 20.433650)
(0.456387, 0.545351, 13.217640)
(0.442126, 0.544440, 12.805310)
(0.438527, 0.543926, 12.686840)
(0.439058, 0.544365, 12.686190)
(0.439992, 0.543927, 12.714040)
(0.440262, 0.543998, 12.725560)
(0.440325, 0.543765, 12.735840)
(0.439155, 0.543816, 12.704100)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.672682, 0.485241, 14.935100)
(0.705479, 0.475309, 14.021770)
(0.708216, 0.477970, 14.357820)
(0.708184, 0.478676, 14.422260)
(0.707736, 0.477870, 14.335730)
(0.708739, 0.477399, 14.285440)
(0.702484, 0.494303, 16.373070)
(0.696052, 0.519690, 20.931280)
(0.690646, 0.535052, 25.192470)
(0.690648, 0.537625, 26.090830)
(0.689676, 0.540127, 27.049910)
(0.690063, 0.541261, 27.522090)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.511339, 0.611190, 20.272270)
(0.510601, 0.612147, 20.279180)
(0.509290, 0.611967, 20.295900)
(0.503143, 0.611134, 20.355960)
(0.457286, 0.597028, 13.129150)
(0.402127, 0.577884, 11.756440)
(0.400036, 0.576543, 11.736990)
(0.399779, 0.577014, 11.713420)
(0.399590, 0.577682, 11.703050)
(0.399625, 0.578583, 11.707520)
(0.399601, 0.578264, 11.701290)
(0.399583, 0.578702, 11.696350)
(0.399274, 0.578581, 11.681890)
(0.400595, 0.578752, 11.715110)
(0.400875, 0.578591, 11.722260)
(0.401069, 0.578938, 11.721150)
(0.400669, 0.578961, 11.695140)
(0.400886, 0.578855, 11.688700)
(0.401340, 0.579102, 11.693570)
(0.401686, 0.578570, 11.701110)
(0.402345, 0.579024, 11.711360)
(0.402389, 0.579208, 11.721690)
(0.402754, 0.579891, 11.732380)
(0.403174, 0.580172, 11.739920)
(0.403192, 0.580685, 11.728110)
(0.403246, 0.580786, 11.725220)
(0.403796, 0.581109, 11.731260)
(0.403764, 0.581326, 11.729400)
(0.403576, 0.582069, 11.731010)
(0.408523, 0.580580, 11.848720)
(0.462809, 0.558318, 13.284590)
(0.000000, 0.000000, 0)
(0.705794, 0.467755, 13.153280)
(0.727112, 0.459590, 12.538690)
(0.741816, 0.455723, 12.334490)
(0.755436, 0.455206, 12.374780)
(0.758639, 0.454854, 12.341250)
(0.760392, 0.454708, 12.311290)
(0.761118, 0.455021, 12.320040)
(0.761002, 0.455411, 12.368450)
(0.761409, 0.456290, 12.424870)
(0.761278, 0.456366, 12.415390)
(0.762310, 0.455145, 12.330590)
(0.762292, 0.455938, 12.389580)
(0.762292, 0.455938, 12.390330)
(0.762292, 0.455938, 12.390330)
(0.762292, 0.455938, 12.390330)
(0.762292, 0.455938, 12.390330)
(0.762292, 0.455938, 12.390330)
(0.652782, 0.514286, 18.920970)
(0.652432, 0.515537, 19.160740)
(0.652297, 0.515300, 19.076880)
(0.652484, 0.516272, 19.243840)
(0.652274, 0.516389, 19.286590)
(0.000000, 0.000000, 0)
(0.592977, 0.519696, 19.674180)
(0.425588, 0.519766, 12.395290)
(0.423674, 0.521651, 12.341950)
(0.424345, 0.523713, 12.361760)
(0.424306, 0.524712, 12.373670)
(0.424264, 0.525901, 12.391410)
(0.423796, 0.526942, 12.378440)
(0.422241, 0.528069, 12.323410)
(0.422708, 0.527171, 12.310800)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.780064, 0.496267, 16.420790)
(0.779643, 0.495980, 16.352970)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.777849, 0.496724, 16.349110)
(0.777121, 0.497288, 16.387270)
(0.775360, 0.499228, 16.659060)
(0.000000, 0.000000, 0)
(0.774495, 0.499294, 16.677710)
(0.000000, 0.000000, 0)
(0.771129, 0.498258, 16.443300)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.769380, 0.498055, 17.403210)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.759074, 0.490375, 16.638790)
(0.744160, 0.488938, 16.222630)
(0.730249, 0.491265, 16.410680)
(0.719725, 0.493339, 16.674250)
(0.701569, 0.494675, 17.210510)
(0.689423, 0.495741, 18.205680)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.657678, 0.494201, 20.876460)
(0.735647, 0.474875, 18.062040)
(0.771844, 0.467950, 17.234700)
(0.754661, 0.470698, 17.264390)
(0.729898, 0.474724, 17.468190)
(0.718010, 0.478045, 17.555130)
(0.698075, 0.481685, 17.777000)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.770109, 0.472109, 14.900510)
(0.772343, 0.467353, 14.685990)
(0.765289, 0.468140, 14.485180)
(0.728098, 0.470890, 14.530740)
(0.716730, 0.472644, 14.207400)
(0.000000, 0.000000, 0)
(0.689543, 0.480170, 13.941140)
(0.719570, 0.473108, 13.583830)
(0.773761, 0.464969, 7.177253)
(0.789786, 0.466630, 6.889393)
(0.768682, 0.474144, 6.873831)
(0.763590, 0.474750, 6.682529)
(0.000000, 0.000000, 0)
(0.696912, 0.487840, 6.802026)
(0.676439, 0.490418, 6.815090)
(0.000000, 0.000000, 0)
(0.644983, 0.494983, 6.689531)
(0.712271, 0.474630, 6.231375)
(0.705878, 0.469793, 6.334512)
(0.000000, 0.000000, 0)
(0.674279, 0.472820, 6.529562)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.706822, 0.468418, 7.897079)
(0.727224, 0.470900, 8.483978)
(0.724764, 0.471057, 9.116641)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.666857, 0.472133, 13.614020)
(0.653593, 0.470224, 13.680560)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.613578, 0.473443, 14.255860)
(0.000000, 0.000000, 0)
(0.588045, 0.473079, 18.441830)
(0.482676, 0.475268, 9.787639)
(0.000000, 0.000000, 0)
(0.601068, 0.489576, 25.016880)
(0.708900, 0.500512, 30.482470)
(0.734649, 0.505161, 33.547150)
(0.725238, 0.506454, 37.073550)
(0.715143, 0.506672, 39.330440)
(0.698671, 0.507126, 44.723710)
(0.687150, 0.506337, 44.702830)
(0.675653, 0.505763, 54.148480)
(0.665746, 0.503608, 45.460640)
(0.000000, 0.000000, 0)
(0.668488, 0.499115, 52.776420)
(0.699436, 0.490922, 45.688260)
(0.717322, 0.485422, 41.648660)
(0.714040, 0.485690, 45.050410)
(0.707897, 0.484927, 45.015080)
(0.698896, 0.483204, 43.648510)
(0.692861, 0.483295, 43.679470)
(0.690522, 0.482848, 42.405010)
(0.684978, 0.482713, 41.202460)
(0.679843, 0.483192, 41.296840)
(0.677303, 0.484001, 42.771470)
(0.677093, 0.484503, 43.535140)
(0.677328, 0.485320, 45.552860)
(0.677678, 0.485804, 46.086360)
(0.679259, 0.485403, 44.564180)
(0.681932, 0.485292, 43.464780)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.376884, 0.450175, 14.064890)
(0.374956, 0.455462, 13.990610)
(0.375795, 0.460881, 13.965230)
(0.376420, 0.463318, 13.915530)
(0.378421, 0.464942, 13.913840)
(0.381248, 0.464957, 13.882020)
(0.402913, 0.464486, 14.097660)
(0.537966, 0.472886, 28.906120)
(0.593800, 0.477704, 31.089580)
(0.608111, 0.478292, 31.492620)
(0.616393, 0.476526, 30.462600)
(0.621579, 0.477177, 30.754430)
(0.625961, 0.477140, 31.049690)
(0.629747, 0.477011, 30.628940)
(0.637641, 0.477268, 30.084230)
(0.000000, 0.000000, 0)
(0.639575, 0.476855, 28.979530)
(0.505978, 0.471618, 21.555540)
(0.397970, 0.466701, 9.080903)
(0.365667, 0.465088, 8.416090)
(0.377219, 0.470230, 8.339872)
(0.383230, 0.469924, 8.294065)
(0.392004, 0.471121, 8.154774)
(0.400362, 0.472226, 8.122826)
(0.412915, 0.472019, 8.032517)
(0.422228, 0.472485, 8.018038)
(0.000000, 0.000000, 0)
(0.418173, 0.473184, 7.536899)
(0.363058, 0.481832, 6.759846)
(0.000000, 0.000000, 0)
(0.318080, 0.486213, 6.135006)
(0.325190, 0.487737, 6.167679)
(0.326528, 0.490946, 6.226394)
(0.342759, 0.489818, 6.283285)
(0.358809, 0.490071, 6.265049)
(0.370078, 0.488406, 6.349529)
(0.388134, 0.489208, 6.315509)
(0.399722, 0.489157, 6.394693)
(0.369062, 0.500413, 6.663847)
(0.310549, 0.523162, 7.291278)
(0.312505, 0.523419, 7.361713)
(0.335796, 0.526809, 7.323167)
(0.342255, 0.526518, 7.346667)
(0.355680, 0.525833, 7.388338)
(0.363632, 0.524771, 7.385078)
(0.380193, 0.524186, 7.370402)
(0.386114, 0.524072, 7.375528)
(0.398064, 0.524515, 7.392928)
(0.398064, 0.524515, 7.445019)
(0.398064, 0.524515, 7.445019)
(0.398064, 0.524515, 7.445020)
(0.398064, 0.524515, 7.445019)
(0.398064, 0.524515, 7.445019)
(0.453477, 0.521231, 7.314522)
(0.465936, 0.520881, 7.280425)
(0.469467, 0.520453, 7.350458)
(0.480190, 0.518180, 7.304506)
(0.484629, 0.517094, 7.358594)
(0.489356, 0.517279, 7.361998)
(0.496705, 0.516479, 7.392816)
(0.500001, 0.515784, 7.431900)
(0.506695, 0.514976, 7.480964)
(0.000000, 0.000000, 0)
(0.495264, 0.504360, 13.368830)
(0.473254, 0.493141, 13.561890)
(0.333860, 0.429043, 14.909540)
(0.333860, 0.429043, 14.994500)
(0.348310, 0.427697, 14.931700)
(0.352548, 0.427293, 15.066230)
(0.365678, 0.428097, 15.127120)
(0.372768, 0.428480, 15.165260)
(0.387042, 0.427647, 15.122660)
(0.391707, 0.427651, 15.292910)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.000000, 0.000000, 0)
(0.297937, 0.458152, 18.780740)
(0.206867, 0.479973, 20.291960)
(0.214173, 0.482649, 35.292440)
(0.229998, 0.485134, 21.949900)
(0.237357, 0.485702, 37.667880)
(0.254342, 0.486931, 38.759160)
(0.270068, 0.486814, 38.578200)
(0.270830, 0.486622, 37.803740)
(0.258002, 0.480423, 32.156560)
(0.256056, 0.477641, 30.133230)
(0.267607, 0.475960, 28.590620)
(0.284137, 0.474329, 27.949110)
(0.295612, 0.475319, 28.506580)
(0.310634, 0.476240, 28.778150)
(0.320332, 0.476726, 28.571530)
(0.329699, 0.475371, 27.416990)
(0.339932, 0.474577, 26.603190)
(0.338670, 0.477554, 27.190080)
(0.308712, 0.487348, 30.631120)
(0.315530, 0.485434, 29.397610)
(0.320418, 0.486439, 30.257260)
(0.329257, 0.487285, 31.184200)
(0.336019, 0.486607, 30.987750)
(0.346022, 0.487608, 31.817500)
(0.352780, 0.485587, 30.979270)
(0.360907, 0.488281, 32.682890)
(0.393215, 0.522513, 49.443120)
(0.394092, 0.524363, 49.431810)
(0.402478, 0.531704, 49.428980)
(0.000000, 0.000000, 0)
(0.415904, 0.536909, 49.437630)
(0.000000, 0.000000, 0)
(0.417935, 0.532075, 49.414750)
(0.405105, 0.513746, 49.401460)
(0.397867, 0.496045, 41.899110)
(0.401077, 0.495637, 41.924830)
(0.405975, 0.495397, 41.707320)
(0.410447, 0.494763, 41.037030)
(0.420229, 0.490794, 37.708970)
(0.427541, 0.489201, 35.974220)
(0.431112, 0.489320, 35.241490)
(0.434020, 0.489954, 34.213490)
(0.438884, 0.490307, 32.600430)
(0.440868, 0.491067, 32.465030)
(0.443615, 0.493020, 33.247490)
(0.444959, 0.495113, 34.079540)
(0.447450, 0.504710, 40.846720)
(0.450841, 0.547225, 49.366440)
(0.451391, 0.549416, 49.365600)
(0.453046, 0.548037, 49.365680)
(0.456253, 0.548540, 49.366000)
(0.458782, 0.549573, 49.365930)
(0.459096, 0.551562, 49.365240)
(0.459548, 0.550518, 49.365040)
(0.462684, 0.551393, 49.365410)
(0.463943, 0.551342, 49.365430)
(0.000000, 0.000000, 0)
(0.464212, 0.552429, 49.364530)
(0.467216, 0.551494, 49.364620)
(0.469751, 0.551350, 49.364770)
(0.473077, 0.549860, 49.365230)
(0.487157, 0.545982, 49.366260)
(0.505714, 0.543158, 49.374700)
(0.514807, 0.542033, 49.378780)
(0.520372, 0.542640, 49.378110)
(0.525844, 0.542574, 49.378250)
(0.000000, 0.000000, 0)
(0.490116, 0.490269, 29.224140)
(0.000000, 0.000000, 0)
(0.477036, 0.457278, 18.814890)
(0.484260, 0.458019, 18.908990)
(0.485781, 0.454417, 18.124340)
(0.494796, 0.455366, 18.276710)
(0.503487, 0.452576, 17.767720)
(0.517133, 0.448139, 17.088700)
(0.522992, 0.447070, 16.857590)
(0.529943, 0.446873, 16.733950)
(0.532145, 0.446322, 16.419090)
(0.534908, 0.449337, 16.783110)
(0.538790, 0.460688, 18.693730)
(0.543748, 0.476348, 22.243150)
(0.544217, 0.478546, 22.613550)
(0.543450, 0.480216, 23.009550)
(0.542859, 0.480902, 23.226440)
(0.541024, 0.482641, 23.773950)
(0.534407, 0.484803, 24.301480)
(0.532685, 0.486241, 24.580940)
(0.530153, 0.495538, 28.043780)
(0.526933, 0.496185, 28.297110)
(0.520198, 0.498625, 29.324690)
(0.517490, 0.499144, 29.375950)
(0.511214, 0.498753, 29.052960)
(0.508722, 0.499068, 28.835380)
(0.504883, 0.500538, 28.813050)
(0.503036, 0.501323, 28.374520)
(0.500671, 0.502528, 28.287660)
(0.498694, 0.502699, 27.991000)
(0.495893, 0.503154, 28.164340)
(0.493044, 0.504974, 29.221140)
(0.488871, 0.505961, 29.777790)
(0.485520, 0.505634, 29.758500)
(0.481126, 0.504842, 29.351270)
(0.479245, 0.503700, 28.577720)
(0.474170, 0.504016, 28.363480)
(0.469212, 0.504109, 28.408230)
(0.466358, 0.503674, 28.479560)
(0.474503, 0.501337, 28.069230)
(0.494916, 0.494048, 26.262350)
(0.000000, 0.000000, 0)
(0.483714, 0.495534, 28.118620)
(0.478191, 0.494735, 28.238330)
(0.467925, 0.490158, 26.612330)
(0.451797, 0.491193, 26.877080)
(0.420394, 0.489429, 26.053510)
(0.408344, 0.487701, 25.467550)
(0.403485, 0.489079, 26.414030)
(0.400693, 0.489730, 28.074050)
(0.397815, 0.490617, 28.756050)
(0.393423, 0.489162, 29.156830)
(0.392349, 0.488564, 29.363780)
(0.390226, 0.485929, 28.276020)
(0.391255, 0.484665, 27.315320)
(0.394492, 0.484936, 27.118340)
(0.394492, 0.484936, 26.877610)
(0.398733, 0.486253, 27.473440)
(0.401128, 0.486081, 27.732000)
(0.402589, 0.486308, 28.319580)
(0.403719, 0.485618, 28.485220)
(0.405557, 0.484907, 28.380540)
(0.422416, 0.486204, 28.540530)
(0.429315, 0.486854, 28.172990)
(0.432396, 0.487132, 27.978870)
(0.432983, 0.487787, 28.163460)
(0.433917, 0.488445, 28.667380)
(0.437473, 0.488836, 29.118820)
(0.439842, 0.488858, 29.613190)
(0.443459, 0.488251, 29.738610)
(0.444751, 0.487668, 29.939770)
(0.439516, 0.489951, 31.461950)
(0.432741, 0.492756, 32.993270)
(0.431005, 0.492683, 32.744270)
(0.431161, 0.491925, 32.231830)
(0.433331, 0.492269, 32.194320)
(0.434188, 0.492795, 32.560860)
(0.437014, 0.492700, 32.715420)
(0.437941, 0.492423, 32.851960)
(0.438754, 0.493433, 33.506540)
(0.439065, 0.493298, 33.582100)
