002_0,30.83419,8.09
002_0,30.82817,8.12
002_0,30.83924,8.15
NH,0,8.19
NH,0,8.22
066_0,25.50049,8.25
066_0,23.49187,8.29
066_0,23.67985,8.32
066_0,23.86771,8.35
066_0,23.85598,8.39
066_0,23.54968,8.42
NH,0,8.45
NH,0,8.49
NH,0,8.52
NH,0,8.55
NH,0,8.59
014_0,13.65247,8.62
014_0,12.35651,8.65
014_0,12.30455,8.69
014_0,12.29298,8.72
014_0,12.27511,8.75
014_0,12.25966,8.78
014_0,12.27014,8.81
014_0,12.2723,8.84
014_0,12.79661,8.88
NH,15.73267,8.91
NH,14.26956,8.94
NH,14.26073,8.98
NH,14.33272,9.01
NH,14.32475,9.05
NH,14.24785,9.08
NH,14.25421,9.11
NH,14.20808,9.15
NH,14.31321,9.18
NH,14.38719,9.21
NH,14.57736,9.25
NH,14.72294,9.28
NH,14.59276,9.31
NH,14.53663,9.35
NH,0,9.38
NH,14.66833,9.41
NH,15.85297,9.45
NH,16.05991,9.48
NH,16.63926,9.51
NH,16.86045,9.55
NH,16.81702,9.58
NH,16.87522,9.61
NH,16.86753,9.65
NH,0,9.68
NH,0,9.72
NH,0,9.75
NH,0,9.78
NH,0,9.82
NH,15.45973,9.85
NH,0,9.87
NH,14.31006,9.9
NH,14.43011,9.94
NH,0,9.97
NH,14.59283,10.01
NH,14.47663,10.04
NH,14.47177,10.07
NH,17.22977,10.11
NH,21.28071,10.14
NH,21.45314,10.16
NH,21.7528,10.21
NH,22.00187,10.23
NH,21.90009,10.26
NH,22.14988,10.3
NH,22.48079,10.33
NH,22.48103,10.36
NH,0,10.4
NH,22.54579,10.43
066_0,20.2172,10.46
066_0,20.44723,10.5
066_0,20.4431,10.53
066_0,20.43916,10.56
066_0,20.44369,10.6
066_0,20.44308,10.63
066_0,20.44035,10.67
066_0,20.43991,10.7
066_0,20.43228,10.73
066_0,20.43791,10.77
066_0,20.43365,10.8
014_0,13.21764,10.83
014_0,12.80531,10.87
014_0,12.68684,10.9
014_0,12.68619,10.93
014_0,12.71404,10.97
014_0,12.72556,10.99
014_0,12.73584,11.02
014_0,12.7041,11.06
NH,0,11.09
NH,0,11.12
NH,0,11.16
NH,14.9351,11.19
NH,14.02177,11.22
NH,14.35782,11.26
NH,14.42226,11.29
NH,14.33573,11.32
NH,14.28544,11.36
NH,16.37307,11.39
NH,20.93128,11.42
NH,25.19247,11.46
NH,26.09083,11.49
NH,27.04991,11.52
NH,27.52209,11.56
NH,0,11.59
NH,0,11.63
NH,0,11.66
NH,0,11.69
066_0,20.27227,11.73
066_0,20.27918,11.76
066_0,20.2959,11.79
066_0,20.35596,11.83
014_0,13.12915,11.86
014_0,11.75644,11.89
014_0,11.73699,11.93
014_0,11.71342,11.96
014_0,11.70305,11.99
014_0,11.70752,12.03
014_0,11.70129,12.06
014_0,11.69635,12.08
014_0,11.68189,12.12
014_0,11.71511,12.15
014_0,11.72226,12.18
014_0,11.72115,12.22
014_0,11.69514,12.25
014_0,11.6887,12.28
014_0,11.69357,12.31
014_0,11.70111,12.34
014_0,11.71136,12.37
014_0,11.72169,12.41
014_0,11.73238,12.44
014_0,11.73992,12.47
014_0,11.72811,12.51
014_0,11.72522,12.54
014_0,11.73126,12.57
014_0,11.7294,12.61
014_0,11.73101,12.64
014_0,11.84872,12.68
014_0,13.28459,12.71
NH,0,12.74
NH,13.15328,12.78
NH,12.53869,12.81
NH,12.33449,12.84
NH,12.37478,12.88
NH,12.34125,12.91
NH,12.31129,12.94
NH,12.32004,12.98
NH,12.36845,13.01
NH,12.42487,13.04
NH,12.41539,13.08
NH,12.33059,13.11
NH,12.38958,13.14
NH,12.39033,13.14
NH,12.39033,13.14
NH,12.39033,13.14
NH,12.39033,13.14
NH,12.39033,13.3
NH,18.92097,13.34
NH,19.16074,13.37
NH,19.07688,13.4
NH,19.24384,13.43
NH,19.28659,13.47
NH,0,13.5
NH,19.67418,13.54
014_0,12.39529,13.57
014_0,12.34195,13.6
014_0,12.36176,13.64
014_0,12.37367,13.67
014_0,12.39141,13.7
014_0,12.37844,13.74
014_0,12.32341,13.77
014_0,12.3108,13.8
NH,0,13.84
NH,0,13.87
NH,0,13.9
NH,0,13.94
NH,0,13.97
NH,0,14
NH,16.42079,14.04
NH,16.35297,14.07
NH,0,14.1
NH,0,14.14
NH,16.34911,14.17
NH,16.38727,14.2
NH,16.65906,14.24
NH,0,14.27
NH,16.67771,14.29
NH,0,14.33
NH,16.4433,14.35
NH,0,14.39
NH,0,14.42
NH,0,14.45
NH,17.40321,14.48
NH,0,14.52
NH,0,14.55
NH,16.63879,14.58
NH,16.22263,14.62
NH,16.41068,14.65
NH,16.67425,14.69
NH,17.21051,14.72
NH,18.20568,14.75
NH,0,14.78
NH,0,14.82
NH,20.87646,14.85
NH,18.06204,14.89
NH,17.2347,14.92
NH,17.26439,14.95
NH,17.46819,14.99
NH,17.55513,15.02
NH,17.777,15.06
NH,0,15.09
NH,0,15.12
148_6,14.90051,15.15
148_6,14.68599,15.19
148_6,14.48518,15.22
148_6,14.53074,15.26
148_6,14.2074,15.28
NH,0,15.33
148_6,13.94114,15.35
148_6,13.58383,15.37
NH,7.177253,15.42
NH,6.889393,15.44
NH,6.873831,15.48
NH,6.682529,15.51
NH,0,15.53
NH,6.802026,15.57
NH,6.81509,15.6
NH,0,15.64
NH,6.689531,15.66
NH,6.231375,15.71
NH,6.334512,15.73
NH,0,15.77
NH,6.529562,15.8
NH,0,15.84
NH,0,15.86
NH,7.897079,15.91
NH,8.483978,15.93
NH,9.116641,15.97
NH,0,16
NH,0,16.04
NH,0,16.06
103_3,13.61402,16.11
103_3,13.68056,16.13
NH,0,16.17
NH,0,16.2
NH,0,16.24
103_3,14.25586,16.26
NH,0,16.31
NH,18.44183,16.33
NH,9.787639,16.38
NH,0,16.4
NH,25.01688,16.44
NH,30.48247,16.46
NH,33.54715,16.49
NH,37.07355,16.53
NH,39.33044,16.55
NH,44.72371,16.6
051_0,44.70283,16.62
NH,54.14848,16.67
051_0,45.46064,16.69
NH,0,16.73
NH,52.77642,16.76
NH,45.68826,16.8
NH,41.64866,16.82
NH,45.05041,16.87
NH,45.01508,16.89
NH,43.64851,16.93
NH,43.67947,16.96
NH,42.40501,17
NH,41.20246,17.02
NH,41.29684,17.07
NH,42.77147,17.09
NH,43.53514,17.14
NH,45.55286,17.16
NH,46.08636,17.2
NH,44.56418,17.23
NH,43.46478,17.27
NH,0,17.29
NH,0,17.34
NH,0,17.36
103_3,14.06489,17.4
103_3,13.99061,17.43
103_3,13.96523,17.47
103_3,13.91553,17.49
103_3,13.91384,17.54
103_3,13.88202,17.56
103_3,14.09766,17.58
NH,28.90612,17.63
NH,31.08958,17.65
NH,31.49262,17.69
NH,30.4626,17.72
NH,30.75443,17.76
NH,31.04969,17.78
NH,30.62894,17.81
NH,30.08423,17.85
NH,0,17.87
NH,28.97953,17.92
056_0,21.55554,17.96
NH,9.080903,17.98
NH,8.41609,18.01
NH,8.339872,18.05
NH,8.294065,18.07
NH,8.154774,18.12
NH,8.122826,18.14
NH,8.032517,18.18
NH,8.018038,18.21
NH,0,18.25
NH,7.536899,18.27
NH,6.759846,18.32
NH,0,18.34
NH,6.135006,18.39
NH,6.167679,18.41
NH,6.226394,18.45
NH,6.283285,18.48
NH,6.265049,18.52
NH,6.349529,18.54
NH,6.315509,18.59
NH,6.394693,18.61
NH,6.663847,18.65
NH,7.291278,18.68
NH,7.361713,18.7
NH,7.323167,18.75
NH,7.346667,18.77
NH,7.388338,18.81
NH,7.385078,18.83
NH,7.370402,18.88
NH,7.375528,18.9
NH,7.392928,18.94
NH,7.445019,18.97
NH,7.445019,18.97
NH,7.44502,18.97
NH,7.445019,18.97
NH,7.445019,19.12
NH,7.314522,19.14
NH,7.280425,19.18
NH,7.350458,19.21
NH,7.304506,19.25
NH,7.358594,19.27
NH,7.361998,19.29
NH,7.392816,19.34
NH,7.4319,19.36
NH,7.480964,19.41
NH,0,19.45
148_6,13.36883,19.47
148_6,13.56189,19.52
148_6,14.90954,19.54
148_6,14.9945,19.56
148_6,14.9317,19.61
148_6,15.06623,19.63
148_6,15.12712,19.67
148_6,15.16526,19.7
148_6,15.12266,19.74
148_6,15.29291,19.76
NH,0,19.78
NH,0,19.83
NH,0,19.87
050_0,18.78074,19.89
050_0,20.29196,19.94
149_6,35.29244,19.96
050_0,21.9499,19.98
NH,37.66788,20.03
NH,38.75916,20.05
NH,38.5782,20.1
NH,37.80374,20.12
NH,32.15656,20.16
NH,30.13323,20.18
NH,28.59062,20.23
NH,27.94911,20.25
NH,28.50658,20.29
NH,28.77815,20.33
NH,28.57153,20.36
NH,27.41699,20.4
NH,26.60319,20.42
NH,27.19008,20.46
NH,30.63112,20.5
NH,29.39761,20.53
NH,30.25726,20.56
NH,31.1842,20.6
NH,30.98775,20.62
NH,31.8175,20.66
NH,30.97927,20.7
NH,32.68289,20.73
015_0,49.44312,20.76
015_0,49.43181,20.8
015_0,49.42898,20.82
NH,0,20.86
015_0,49.43763,20.89
NH,0,20.92
015_0,49.41475,20.95
015_0,49.40146,20.99
NH,41.89911,21.02
NH,41.92483,21.04
NH,41.70732,21.09
NH,41.03703,21.12
NH,37.70897,21.15
NH,35.97422,21.19
NH,35.24149,21.22
NH,34.21349,21.25
NH,32.60043,21.29
NH,32.46503,21.31
NH,33.24749,21.35
NH,34.07954,21.39
NH,40.84672,21.42
015_0,49.36644,21.46
015_0,49.3656,21.49
015_0,49.36568,21.52
015_0,49.366,21.56
015_0,49.36593,21.59
015_0,49.36524,21.62
015_0,49.36504,21.66
015_0,49.36541,21.69
015_0,49.36543,21.72
NH,0,21.76
015_0,49.36453,21.79
015_0,49.36462,21.82
015_0,49.36477,21.86
015_0,49.36523,21.89
015_0,49.36626,21.93
015_0,49.3747,21.96
015_0,49.37878,21.98
015_0,49.37811,22.01
015_0,49.37825,22.05
NH,0,22.08
NH,29.22414,22.11
NH,0,22.15
NH,18.81489,22.18
NH,18.90899,22.21
NH,18.12434,22.25
NH,18.27671,22.28
NH,17.76772,22.31
NH,17.0887,22.35
NH,16.85759,22.38
NH,16.73395,22.42
NH,16.41909,22.45
NH,16.78311,22.48
NH,18.69373,22.51
NH,22.24315,22.55
NH,22.61355,22.58
NH,23.00955,22.62
NH,23.22644,22.65
NH,23.77395,22.67
NH,24.30148,22.72
NH,24.58094,22.74
NH,28.04378,22.77
NH,28.29711,22.81
NH,29.32469,22.84
NH,29.37595,22.87
NH,29.05296,22.91
NH,28.83538,22.94
NH,28.81305,22.97
NH,28.37452,23.01
NH,28.28766,23.04
NH,27.991,23.06
NH,28.16434,23.1
NH,29.22114,23.13
NH,29.77779,23.16
NH,29.7585,23.2
NH,29.35127,23.23
NH,28.57772,23.27
NH,28.36348,23.3
NH,28.40823,23.33
NH,28.47956,23.37
NH,28.06923,23.4
NH,26.26235,23.43
NH,0,23.47
NH,28.11862,23.5
NH,28.23833,23.52
NH,26.61233,23.57
NH,26.87708,23.6
NH,26.05351,23.63
NH,25.46755,23.67
NH,26.41403,23.7
NH,28.07405,23.72
NH,28.75605,23.77
NH,29.15683,23.8
NH,29.36378,23.84
NH,28.27602,23.87
NH,27.31532,23.9
NH,27.11834,23.94
NH,26.87761,23.96
NH,27.47344,24
NH,27.732,24.04
NH,28.31958,24.07
NH,28.48522,24.1
NH,28.38054,24.14
NH,28.54053,24.17
NH,28.17299,24.19
NH,27.97887,24.23
NH,28.16346,24.26
NH,28.66738,24.29
NH,29.11882,24.33
NH,29.61319,24.36
NH,29.73861,24.39
NH,29.93977,24.42
NH,31.46195,24.45
NH,32.99327,24.49
NH,32.74427,24.52
NH,32.23183,24.55
NH,32.19432,24.58
NH,32.56086,24.62
NH,32.71542,24.65
NH,32.85196,24.68
NH,33.50654,24.71
NH,33.5821,24.75
NH,33.8241,24.76
NH,33.8241,24.76
NH,33.8241,24.76
NH,33.8241,24.76
NH,33.79129,24.91
015_0,49.44014,24.95
015_0,49.44079,24.98
015_0,49.43937,25.02
015_0,49.43614,25.05
015_0,49.43404,25.09
015_0,49.42868,25.12
015_0,49.4015,25.15
015_0,49.40376,25.19
015_0,49.40318,25.22
015_0,49.4027,25.26
015_0,49.40277,25.27
015_0,49.40258,25.31
015_0,49.40107,25.33
015_0,49.39935,25.38
015_0,49.39817,25.4
015_0,49.39172,25.44
015_0,49.39066,25.48
015_0,49.39071,25.51
015_0,49.39127,25.53
015_0,49.39249,25.57
015_0,49.39177,25.61
015_0,49.39069,25.63
015_0,49.39251,25.68
015_0,49.40425,25.71
NH,40.89388,25.75
NH,0,25.78
NH,40.01206,25.81
NH,39.60609,25.85
NH,39.72098,25.88
NH,40.17015,25.91
NH,38.9246,25.95
NH,37.65524,25.98
NH,34.18946,26.01
NH,32.74565,26.05
NH,32.66241,26.08
NH,33.11396,26.11
NH,33.15535,26.15
NH,33.23165,26.18
NH,33.14968,26.21
NH,33.39406,26.25
NH,33.27141,26.28
NH,0,26.32
NH,32.11043,26.35
NH,30.54864,26.37
NH,29.89813,26.4
NH,30.18677,26.44
NH,31.69763,26.47
NH,0,26.51
NH,0,26.54
NH,39.96502,26.57
NH,39.54309,26.6
NH,42.01859,26.64
NH,42.563,26.67
NH,42.91159,26.71
NH,43.61903,26.74
NH,43.77685,26.77
NH,44.50014,26.8
NH,0,26.83
NH,0,26.86
NH,0,26.9
NH,0,26.93
NH,0,26.96
NH,0,27
NH,0,27.02
NH,48.84239,27.06
NH,42.69446,27.1
NH,41.13575,27.13
NH,40.36085,27.17
NH,41.02287,27.2
NH,39.85904,27.23
NH,0,27.26
NH,38.397,27.3
NH,37.19029,27.33
NH,36.45307,27.37
NH,36.93177,27.4
NH,38.29373,27.43
NH,38.57283,27.47
NH,37.13574,27.49
NH,33.98965,27.52
NH,33.18327,27.56
NH,29.41201,27.59
NH,29.30777,27.62
NH,29.82272,27.65
NH,30.34155,27.69
NH,29.64222,27.72
NH,29.14122,27.76
NH,29.37206,27.79
NH,29.60192,27.82
NH,29.93999,27.86
NH,29.63729,27.89
NH,29.8562,27.92
NH,29.71106,27.96
NH,29.47772,27.99
NH,29.38349,28.02
NH,29.20154,28.06
NH,27.40521,28.09
NH,25.70492,28.13
NH,26.14012,28.16
NH,26.43444,28.19
NH,26.56251,28.23
NH,26.6401,28.26
NH,27.1368,28.29
NH,27.55472,28.33
NH,27.03281,28.36
NH,26.85452,28.39
NH,0,28.43
NH,26.22266,28.46
NH,26.03326,28.49
NH,0,28.53
NH,26.62869,28.56
NH,26.86313,28.58
NH,0,28.62
NH,26.64581,28.65
NH,26.61998,28.68
NH,26.87927,28.72
NH,0,28.75
NH,27.14575,28.78
NH,27.61699,28.8
NH,0,28.85
NH,27.29607,28.87
NH,26.88421,28.91
NH,26.7178,28.95
NH,25.41689,28.97
NH,25.67406,29.01
NH,25.55988,29.04
NH,25.27284,29.08
NH,25.18013,29.11
NH,25.60285,29.14
NH,25.78035,29.17
NH,25.25,29.21
NH,25.15569,29.24
NH,25.30491,29.28
NH,25.96052,29.31
NH,26.20647,29.34
NH,26.4112,29.38
NH,26.64012,29.41
NH,26.48604,29.44
NH,26.13957,29.48
NH,25.97739,29.51
NH,26.11032,29.54
NH,26.23158,29.58
NH,25.93345,29.61
NH,25.88437,29.64
NH,26.06464,29.67
NH,26.55515,29.7
NH,26.63878,29.73
NH,26.84486,29.77
NH,26.69505,29.8
NH,26.4865,29.83
NH,26.48027,29.87
NH,26.34769,29.9
NH,26.70297,29.93
NH,26.73296,29.97
NH,0,30
NH,0,30.04
NH,0,30.07
NH,0,30.1
NH,0,30.13
NH,0,30.17
NH,0,30.2
NH,0,30.23
NH,0,30.27
NH,0,30.3
NH,0,30.34
NH,0,30.37
NH,0,30.4
NH,0,30.44
NH,0,30.47
NH,27.79139,30.5
NH,27.83578,30.54
NH,27.85824,30.54
NH,27.85824,30.54
NH,27.85824,30.54
NH,27.85824,30.67
NH,25.1645,30.7
NH,23.51911,30.73
NH,20.89737,30.77
NH,19.29068,30.79
NH,18.12409,30.82
NH,18.46772,30.86
NH,18.54769,30.88
NH,18.53868,30.93
NH,18.55537,30.95
NH,17.88464,31
NH,14.96769,31.03
NH,14.0606,31.05
NH,14.04922,31.07
NH,0,31.12
NH,14.05596,31.15
NH,13.56048,31.19
NH,13.77837,31.22
NH,0,31.25
NH,0,31.29
NH,0,31.32
NH,0,31.35
NH,0,31.39
NH,0,31.41
NH,15.68179,31.45
NH,15.69195,31.49
NH,17.53297,31.52
NH,18.27239,31.55
NH,18.28444,31.59
NH,18.2979,31.62
NH,18.40041,31.65
NH,18.32845,31.69
NH,0,31.72
NH,18.03082,31.75
NH,18.08334,31.79
NH,18.1184,31.82
NH,18.3786,31.85
NH,18.38346,31.88
NH,18.33676,31.91
NH,18.36604,31.94
NH,18.43233,31.98
NH,18.50903,32
NH,18.60267,32.04
NH,18.65405,32.08
NH,18.7514,32.11
NH,0,32.15
NH,18.00828,32.18
NH,17.10336,32.21
NH,16.91234,32.25
NH,16.90142,32.28
NH,17.22519,32.31
NH,17.27837,32.35
NH,17.2763,32.38
NH,0,32.41
NH,16.59082,32.45
NH,16.56625,32.48
NH,16.5849,32.51
NH,16.85114,32.55
NH,16.96412,32.58
NH,16.89534,32.61
NH,0,32.65
NH,0,32.68
NH,0,32.71
NH,0,32.74
NH,0,32.78
NH,0,32.81
NH,0,32.85
NH,0,32.88
NH,17.82929,32.91
NH,18.39511,32.95
NH,18.87032,32.97
NH,18.96445,33
NH,0,33.03
NH,18.27187,33.07
NH,17.97579,33.09
NH,17.91172,33.13
NH,17.74129,33.17
NH,17.76351,33.19
NH,0,33.23
NH,17.68039,33.26
NH,17.50305,33.29
NH,17.46563,33.33
NH,17.63199,33.36
NH,17.72123,33.4
NH,17.69715,33.43
NH,17.61127,33.46
NH,17.49564,33.5
NH,17.44415,33.53
NH,17.29605,33.56
NH,17.35143,33.6
NH,17.50474,33.63
NH,17.483,33.66
NH,17.59732,33.7
NH,17.68995,33.73
NH,17.53325,33.76
NH,17.53213,33.8
NH,17.67133,33.83
NH,17.83302,33.86
NH,17.80985,33.9
NH,17.70479,33.93
NH,17.76853,33.96
NH,17.74941,34
NH,17.56709,34.03
NH,17.53915,34.06
NH,17.50891,34.09
NH,17.51167,34.12
NH,17.40149,34.16
NH,17.4676,34.19
NH,17.37629,34.22
NH,17.29587,34.26
NH,17.33558,34.29
NH,17.44145,34.32
NH,17.43839,34.36
NH,17.4107,34.39
NH,17.43258,34.43
NH,17.52789,34.46
NH,17.59305,34.49
NH,17.58657,34.52
NH,17.6698,34.56
NH,17.6903,34.59
NH,17.71507,34.62
NH,17.56498,34.66
NH,17.55883,34.69
NH,17.43396,34.72
NH,16.79872,34.76
NH,16.79296,34.79
NH,16.90659,34.83
NH,16.76427,34.86
NH,16.7352,34.89
NH,0,34.93
NH,16.95247,34.96
NH,18.03817,34.99
NH,17.70034,35.03
NH,17.97837,35.05
NH,18.06534,35.08
NH,18.19137,35.13
NH,18.06244,35.15
NH,17.87439,35.18
NH,17.95197,35.2
NH,18.10684,35.25
NH,18.15425,35.28
NH,0,35.31
NH,0,35.34
NH,23.4299,35.37
NH,24.22043,35.41
NH,24.05141,35.44
NH,24.46828,35.47
NH,24.34306,35.51
NH,23.99596,35.54
NH,23.92634,35.57
NH,25.87727,35.61
NH,25.16761,35.64
NH,24.42719,35.68
NH,24.42202,35.71
NH,24.34178,35.74
NH,24.00227,35.77
NH,24.25032,35.81
NH,26.16075,35.84
NH,30.56402,35.88
NH,31.04393,35.91
NH,30.88869,35.94
NH,30.67965,35.98
NH,31.19212,36.01
NH,31.51935,36.04
NH,31.58427,36.08
NH,31.6248,36.11
NH,31.45114,36.14
NH,31.54367,36.18
NH,31.02092,36.21
NH,33.58089,36.24
NH,41.86968,36.27
NH,43.9192,36.3
NH,44.04901,36.31
NH,44.04902,36.31
NH,44.04902,36.31
NH,44.04904,36.31
NH,47.14053,36.47
015_0,49.40057,36.5
015_0,49.39956,36.53
015_0,49.39945,36.57
015_0,49.39859,36.6
015_0,49.39804,36.63
015_0,49.39774,36.67
015_0,49.3975,36.7
015_0,49.39674,36.74
015_0,49.37251,36.77
015_0,49.37024,36.8
015_0,49.37154,36.84
015_0,49.37157,36.87
015_0,49.37112,36.89
015_0,49.37143,36.94
015_0,49.3723,36.97
015_0,49.37181,37
NH,0,37.04
015_0,49.37259,37.06
NH,35.75645,37.09
NH,35.0552,37.14
149_6,35.41295,37.16
149_6,35.39046,37.2
149_6,35.37493,37.24
149_6,35.39241,37.26
149_6,35.37607,37.3
050_0,19.16406,37.33
050_0,18.68528,37.36
050_0,18.68451,37.38
050_0,18.68425,37.43
050_0,18.68679,37.45
050_0,18.68748,37.49
050_0,18.6866,37.52
NH,0,37.55
050_0,18.56554,37.58
NH,29.2948,37.62
NH,35.56458,37.65
NH,36.73512,37.69
NH,36.13913,37.72
NH,36.15998,37.75
NH,36.1669,37.78
NH,36.41125,37.82
NH,35.45267,37.85
NH,35.85352,37.88
NH,34.46096,37.92
NH,34.20496,37.95
NH,33.69774,37.99
NH,33.48709,38.02
NH,34.12359,38.05
NH,35.53902,38.09
NH,45.31163,38.12
NH,48.71366,38.15
015_0,49.39885,38.19
015_0,49.397,38.22
015_0,49.39753,38.25
015_0,49.39688,38.29
015_0,49.39629,38.32
015_0,49.39383,38.35
015_0,49.37754,38.39
015_0,49.36878,38.42
015_0,49.36727,38.46
015_0,49.36692,38.48
015_0,49.36649,38.51
015_0,49.36634,38.54
015_0,49.36661,38.58
015_0,49.36674,38.61
015_0,49.36697,38.65
015_0,49.36682,38.68
015_0,49.36648,38.71
015_0,49.36598,38.75
015_0,49.36583,38.78
015_0,49.36581,38.81
NH,0,38.85
NH,0,38.88
NH,0,38.91
NH,0,38.95
NH,0,38.98
NH,0,39.01
015_0,49.38475,39.05
015_0,49.39847,39.08
015_0,49.39583,39.11
