(0.603458, 0.595305)
(0.552154, 0.557907)
(0.543752, 0.556654)
(0.533451, 0.550165)
(0.527089, 0.546865)
(0.515651, 0.546513)
(0.507676, 0.546764)
(0.532473, 0.570062)
(0.608801, 0.643802)
(0.603394, 0.646086)
(0.596937, 0.648064)
(0.592305, 0.646626)
(0.586652, 0.645807)
(0.582270, 0.648142)
(0.578312, 0.650238)
(0.574762, 0.652182)
(0.570878, 0.651779)
(0.567145, 0.651692)
(0.567145, 0.651692)
(0.562540, 0.647765)
(0.560655, 0.646573)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.506385, 0.666600)
(0.463855, 0.678870)
(0.455072, 0.683240)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.467664, 0.682778)
(0.512084, 0.677793)
(0.526867, 0.674301)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.562119, 0.627300)
(0.562119, 0.627300)
(0.589939, 0.576479)
(0.589939, 0.576479)
(0.589160, 0.575223)
(0.589701, 0.574998)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.588800, 0.575593)
(0.526194, 0.634756)
(0.533814, 0.635450)
(0.533814, 0.635450)
(0.553055, 0.630662)
(0.560555, 0.631313)
(0.564682, 0.631676)
(0.567316, 0.630865)
(0.000000, 0.000000)
(0.567264, 0.558337)
(0.565278, 0.535346)
(0.562878, 0.534612)
(0.562878, 0.534612)
(0.557573, 0.530291)
(0.557573, 0.530291)
(0.554023, 0.527458)
(0.551287, 0.529842)
(0.551287, 0.529842)
(0.556392, 0.545538)
(0.000000, 0.000000)
(0.615867, 0.634617)
(0.615867, 0.634617)
(0.628460, 0.670380)
(0.628460, 0.670380)
(0.622473, 0.670264)
(0.615653, 0.671970)
(0.610320, 0.673799)
(0.603654, 0.673986)
(0.596737, 0.675903)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.682188, 0.668172)
(0.677470, 0.669718)
(0.666551, 0.668273)
(0.656153, 0.664863)
(0.643682, 0.662949)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.635071, 0.664871)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.475356, 0.669968)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.424047, 0.675125)
(0.423445, 0.677756)
(0.422379, 0.678789)
(0.421841, 0.674861)
(0.421118, 0.669266)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.445819, 0.663009)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.528736, 0.658040)
(0.551377, 0.653363)
(0.619120, 0.648873)
(0.616686, 0.644879)
(0.615359, 0.644428)
(0.613876, 0.645018)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.576749, 0.655481)
(0.000000, 0.000000)
(0.522316, 0.680262)
(0.520675, 0.680265)
(0.520307, 0.677999)
(0.500526, 0.683536)
(0.505076, 0.682688)
(0.510068, 0.684219)
(0.516144, 0.686355)
(0.521440, 0.689985)
(0.525626, 0.692847)
(0.530162, 0.694689)
(0.537044, 0.693115)
(0.539626, 0.690947)
(0.516911, 0.688609)
(0.395093, 0.676442)
(0.376485, 0.674421)
(0.378635, 0.671596)
(0.382331, 0.673989)
(0.386395, 0.676634)
(0.389743, 0.675110)
(0.394010, 0.673538)
(0.000000, 0.000000)
(0.431405, 0.678080)
(0.566125, 0.693547)
(0.615531, 0.700251)
(0.608448, 0.703317)
(0.602881, 0.703987)
(0.596147, 0.700056)
(0.585201, 0.694578)
(0.577647, 0.693317)
(0.000000, 0.000000)
(0.572985, 0.693615)
(0.635710, 0.703576)
(0.623964, 0.700350)
(0.623964, 0.700350)
(0.616969, 0.700449)
(0.582193, 0.692307)
(0.582193, 0.692307)
(0.567913, 0.688711)
(0.553643, 0.679995)
(0.547376, 0.677842)
(0.538554, 0.685147)
(0.000000, 0.000000)
(0.610591, 0.669867)
(0.000000, 0.000000)
(0.658429, 0.657635)
(0.000000, 0.000000)
(0.687369, 0.654532)
(0.707468, 0.648764)
(0.698568, 0.645891)
(0.683463, 0.640383)
(0.678627, 0.637704)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.485097, 0.791512)
(0.477362, 0.798959)
(0.480191, 0.796241)
(0.484997, 0.791148)
(0.491688, 0.786981)
(0.500855, 0.786335)
(0.523840, 0.781384)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.486894, 0.777541)
(0.470859, 0.742943)
(0.475549, 0.693794)
(0.486196, 0.695346)
(0.496097, 0.701083)
(0.508682, 0.694047)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.554097, 0.708261)
(0.562099, 0.708301)
(0.566488, 0.703883)
(0.570410, 0.706008)
(0.573436, 0.707321)
(0.573436, 0.707321)
(0.581168, 0.706194)
(0.587411, 0.704076)
(0.573713, 0.705554)
(0.545869, 0.707202)
(0.546944, 0.703372)
(0.551095, 0.701110)
(0.555967, 0.701436)
(0.558666, 0.706327)
(0.559758, 0.707726)
(0.560406, 0.709236)
(0.560618, 0.711596)
(0.560515, 0.706042)
(0.560963, 0.702345)
(0.562233, 0.702092)
(0.568595, 0.700798)
(0.623628, 0.720443)
(0.690478, 0.747448)
(0.701742, 0.757842)
(0.700315, 0.758475)
(0.700247, 0.758024)
(0.700408, 0.759753)
(0.699688, 0.761209)
(0.698128, 0.761034)
(0.697738, 0.760611)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.584747, 0.670850)
(0.548484, 0.640506)
(0.547473, 0.638378)
(0.546639, 0.637675)
(0.546937, 0.636981)
(0.546996, 0.637160)
(0.547457, 0.637451)
(0.548079, 0.637155)
(0.552919, 0.636889)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.648190, 0.638607)
(0.648190, 0.638607)
(0.647397, 0.640616)
(0.646902, 0.640863)
(0.646568, 0.640940)
(0.645839, 0.641071)
(0.643707, 0.639253)
(0.641859, 0.639086)
(0.638341, 0.639201)
(0.634220, 0.640590)
(0.631609, 0.640420)
(0.630248, 0.642394)
(0.628843, 0.641826)
(0.620773, 0.644108)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.596494, 0.663985)
(0.586852, 0.670597)
(0.559187, 0.689808)
(0.558820, 0.688305)
(0.558192, 0.684667)
(0.000000, 0.000000)
(0.616706, 0.710947)
(0.673746, 0.732962)
(0.712986, 0.740299)
(0.730422, 0.738593)
(0.720587, 0.725650)
(0.712732, 0.719837)
(0.701109, 0.715356)
(0.689636, 0.714694)
(0.682983, 0.715986)
(0.676338, 0.717076)
(0.000000, 0.000000)
(0.751151, 0.709385)
(0.000000, 0.000000)
(0.745415, 0.712546)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.685155, 0.710434)
(0.000000, 0.000000)
(0.655114, 0.714461)
(0.640608, 0.720137)
(0.000000, 0.000000)
(0.639396, 0.720953)
(0.000000, 0.000000)
(0.639594, 0.723224)
(0.639739, 0.723295)
(0.000000, 0.000000)
(0.646005, 0.717160)
(0.620902, 0.668034)
(0.624597, 0.664114)
(0.625973, 0.663785)
(0.628198, 0.665032)
(0.630856, 0.667836)
(0.633304, 0.669870)
(0.635862, 0.672215)
(0.638274, 0.674631)
(0.641648, 0.677056)
(0.000000, 0.000000)
(0.516330, 0.670451)
(0.491337, 0.671062)
(0.492263, 0.673913)
(0.492322, 0.677494)
(0.492926, 0.680300)
(0.493427, 0.682385)
(0.494983, 0.684720)
(0.495791, 0.688034)
(0.496982, 0.691113)
(0.499372, 0.693397)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.713659, 0.739985)
(0.740230, 0.749815)
(0.740576, 0.753135)
(0.740958, 0.756814)
(0.741376, 0.757368)
(0.741398, 0.757201)
(0.741841, 0.757458)
(0.741750, 0.757098)
(0.737662, 0.756513)
(0.000000, 0.000000)
(0.569343, 0.720758)
(0.544587, 0.715582)
(0.544471, 0.714539)
(0.544374, 0.712471)
(0.543908, 0.710733)
(0.542543, 0.708432)
(0.540820, 0.707083)
(0.539258, 0.706441)
(0.537255, 0.706780)
(0.536004, 0.706974)
(0.535214, 0.707252)
(0.534561, 0.707652)
(0.534321, 0.708116)
(0.534524, 0.708735)
(0.535355, 0.709426)
(0.535830, 0.710233)
(0.535862, 0.710244)
(0.535901, 0.709955)
(0.536224, 0.709461)
(0.536904, 0.709554)
(0.537670, 0.710237)
(0.540279, 0.710687)
(0.543342, 0.711366)
(0.549149, 0.711279)
(0.553307, 0.710922)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.485071, 0.648844)
(0.471818, 0.617088)
(0.000000, 0.000000)
(0.476651, 0.569173)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.358083, 0.609508)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.373865, 0.611466)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.351880, 0.640671)
(0.388252, 0.639988)
(0.000000, 0.000000)
(0.401917, 0.690454)
(0.000000, 0.000000)
(0.437633, 0.723049)
(0.477931, 0.719362)
(0.506039, 0.714857)
(0.536654, 0.706016)
(0.505042, 0.738327)
(0.000000, 0.000000)
(0.477246, 0.762482)
(0.463172, 0.772316)
(0.000000, 0.000000)
(0.483732, 0.747051)
(0.505414, 0.718665)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.482898, 0.787761)
(0.484418, 0.785024)
(0.484590, 0.781329)
(0.481018, 0.778045)
(0.476627, 0.774655)
(0.470399, 0.771387)
(0.466536, 0.768760)
(0.461619, 0.766485)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.529843, 0.785003)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.515791, 0.789526)
(0.525426, 0.813340)
(0.519586, 0.812741)
(0.000000, 0.000000)
(0.513969, 0.810254)
(0.000000, 0.000000)
(0.502207, 0.800396)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.561925, 0.673316)
(0.000000, 0.000000)
(0.524802, 0.700001)
(0.537992, 0.690713)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.600271, 0.625871)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.553891, 0.572087)
(0.000000, 0.000000)
(0.528581, 0.546225)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.498278, 0.567705)
(0.489379, 0.567814)
(0.461244, 0.575367)
(0.401493, 0.571831)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.680564, 0.636513)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.742281, 0.600187)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.732360, 0.583898)
(0.000000, 0.000000)
(0.706515, 0.575644)
(0.656572, 0.579755)
(0.642805, 0.580469)
(0.634111, 0.581040)
(0.612208, 0.583234)
(0.599847, 0.583835)
(0.586903, 0.585122)
(0.596394, 0.578209)
(0.603369, 0.568978)
(0.000000, 0.000000)
(0.579694, 0.568227)
(0.568756, 0.567465)
(0.560479, 0.570399)
(0.553595, 0.579070)
(0.548748, 0.584999)
(0.000000, 0.000000)
(0.627211, 0.593067)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.699468, 0.608493)
(0.745607, 0.611822)
(0.740832, 0.610907)
(0.737346, 0.611276)
(0.737346, 0.611276)
(0.000000, 0.000000)
(0.735985, 0.615510)
(0.000000, 0.000000)
(0.644468, 0.644403)
(0.646084, 0.645850)
(0.630446, 0.649924)
(0.605198, 0.654289)
(0.613290, 0.655045)
(0.000000, 0.000000)
(0.626989, 0.658728)
(0.585233, 0.656626)
(0.447458, 0.649568)
(0.456999, 0.651253)
(0.464683, 0.653517)
(0.479627, 0.655444)
(0.488470, 0.655945)
(0.500683, 0.658594)
(0.510600, 0.658449)
(0.510924, 0.657258)
(0.459348, 0.654725)
(0.422773, 0.657515)
(0.384856, 0.663138)
(0.392199, 0.663458)
(0.398613, 0.664690)
(0.000000, 0.000000)
(0.410449, 0.661842)
(0.415748, 0.659403)
(0.422409, 0.656718)
(0.000000, 0.000000)
(0.522781, 0.617905)
(0.539837, 0.613757)
(0.544087, 0.616218)
(0.549250, 0.618895)
(0.554280, 0.619173)
(0.559403, 0.616139)
(0.565237, 0.616966)
(0.571149, 0.616897)
(0.577381, 0.617383)
(0.581598, 0.616041)
(0.583028, 0.590027)
(0.581308, 0.550227)
(0.580409, 0.548851)
(0.581373, 0.546886)
(0.582101, 0.545400)
(0.583328, 0.542965)
(0.000000, 0.000000)
(0.561401, 0.543582)
(0.503004, 0.550582)
(0.453318, 0.556306)
(0.451954, 0.559460)
(0.453424, 0.562280)
(0.453424, 0.562280)
(0.455969, 0.566328)
(0.458897, 0.573180)
(0.461274, 0.577768)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.519584, 0.618081)
(0.535547, 0.631730)
(0.534537, 0.633428)
(0.533626, 0.635275)
(0.533075, 0.636407)
(0.532582, 0.638225)
(0.532646, 0.637617)
(0.000000, 0.000000)
(0.584418, 0.642066)
(0.000000, 0.000000)
(0.595902, 0.642535)
(0.633592, 0.645114)
(0.632070, 0.643615)
(0.630296, 0.643471)
(0.628849, 0.642380)
(0.000000, 0.000000)
(0.683023, 0.647936)
(0.725263, 0.650749)
(0.738025, 0.651654)
(0.737350, 0.653215)
(0.736081, 0.653164)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.507234, 0.635521)
(0.473200, 0.632583)
(0.474730, 0.632598)
(0.474730, 0.632598)
(0.474918, 0.631989)
(0.473355, 0.629154)
(0.471958, 0.627361)
(0.469793, 0.627049)
(0.467627, 0.629123)
(0.000000, 0.000000)
(0.469751, 0.628557)
(0.544270, 0.595065)
(0.592121, 0.569475)
(0.604204, 0.560221)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.590982, 0.556538)
(0.000000, 0.000000)
(0.564195, 0.555144)
(0.561248, 0.554342)
(0.548037, 0.550197)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.693247, 0.641914)
(0.693982, 0.639105)
(0.692492, 0.638995)
(0.691298, 0.638784)
(0.689353, 0.639564)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.487039, 0.645717)
(0.422928, 0.649214)
(0.427065, 0.648704)
(0.429416, 0.649522)
(0.000000, 0.000000)
(0.459746, 0.647718)
(0.542219, 0.643460)
(0.541849, 0.643521)
(0.541519, 0.642986)
(0.542112, 0.643184)
(0.543581, 0.642887)
(0.545884, 0.642289)
(0.545884, 0.642289)
(0.549929, 0.640103)
(0.549929, 0.640103)
(0.551695, 0.638991)
(0.552950, 0.638061)
(0.552756, 0.636663)
(0.552630, 0.635653)
(0.552467, 0.636100)
(0.552456, 0.635767)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.533139, 0.602154)
(0.490801, 0.517396)
(0.484245, 0.497660)
(0.485792, 0.497721)
(0.487035, 0.496586)
(0.487674, 0.494432)
(0.488308, 0.492243)
(0.488865, 0.490863)
(0.489934, 0.489694)
(0.490218, 0.488384)
(0.491519, 0.488150)
(0.491296, 0.488147)
(0.491435, 0.487942)
(0.491554, 0.486911)
(0.497990, 0.494471)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.483894, 0.620053)
(0.000000, 0.000000)
(0.566028, 0.647023)
(0.563788, 0.649746)
(0.561553, 0.651323)
(0.559899, 0.651208)
(0.559256, 0.652627)
(0.559491, 0.654068)
(0.597003, 0.659285)
(0.684081, 0.666490)
(0.736206, 0.669002)
(0.736983, 0.670621)
(0.736656, 0.672707)
(0.735954, 0.671153)
(0.735228, 0.672231)
(0.736677, 0.672584)
(0.728701, 0.673610)
(0.728701, 0.673610)
(0.671826, 0.670396)
(0.522909, 0.670034)
(0.457556, 0.676303)
(0.457594, 0.675629)
(0.457833, 0.674641)
(0.458795, 0.673904)
(0.459623, 0.673818)
(0.459666, 0.673932)
(0.460755, 0.675089)
(0.493090, 0.672143)
(0.589739, 0.670939)
(0.716286, 0.674723)
(0.715589, 0.676657)
(0.714429, 0.677900)
(0.714366, 0.675517)
(0.715509, 0.674617)
(0.715722, 0.674812)
(0.714595, 0.673815)
(0.000000, 0.000000)
(0.593483, 0.643401)
(0.516864, 0.628278)
(0.517740, 0.630576)
(0.520593, 0.633072)
(0.522342, 0.633730)
(0.523469, 0.634281)
(0.525171, 0.634616)
(0.527130, 0.633823)
(0.528797, 0.634033)
(0.530048, 0.634999)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.600173, 0.568293)
(0.612368, 0.557503)
(0.612368, 0.557503)
(0.626271, 0.546374)
(0.639512, 0.543168)
(0.638739, 0.544047)
(0.639233, 0.544079)
(0.640155, 0.543961)
(0.641151, 0.543417)
(0.641734, 0.542685)
(0.642499, 0.541772)
(0.643692, 0.539900)
(0.000000, 0.000000)
(0.645029, 0.537853)
(0.000000, 0.000000)
(0.549423, 0.565117)
(0.550254, 0.565381)
(0.483803, 0.581119)
(0.462031, 0.589558)
(0.463074, 0.591872)
(0.463439, 0.592342)
(0.463439, 0.592342)
(0.466531, 0.593396)
(0.467917, 0.593428)
(0.469272, 0.591377)
(0.471593, 0.589695)
(0.475751, 0.588517)
(0.479540, 0.589379)
(0.485868, 0.590587)
(0.491932, 0.591853)
(0.502903, 0.591654)
(0.516736, 0.591533)
(0.531308, 0.590014)
(0.544793, 0.590528)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.352722, 0.602739)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.398390, 0.568697)
(0.394593, 0.562426)
(0.000000, 0.000000)
(0.417744, 0.562998)
(0.426649, 0.565506)
(0.437495, 0.557156)
(0.455628, 0.559755)
(0.480355, 0.564842)
(0.493615, 0.566243)
(0.000000, 0.000000)
(0.512704, 0.569342)
(0.522572, 0.567112)
(0.531283, 0.566992)
(0.534484, 0.567262)
(0.537763, 0.567613)
(0.539979, 0.565847)
(0.540725, 0.565416)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.512140, 0.535703)
(0.505731, 0.533471)
(0.502942, 0.531767)
(0.500012, 0.530292)
(0.498233, 0.523239)
(0.496265, 0.521657)
(0.495428, 0.524168)
(0.495714, 0.529261)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.467471, 0.568343)
(0.445595, 0.596016)
(0.438552, 0.604347)
(0.439722, 0.603768)
(0.440881, 0.604680)
(0.445627, 0.609549)
(0.450004, 0.614436)
(0.456338, 0.615182)
(0.000000, 0.000000)
(0.433378, 0.609951)
(0.423999, 0.605632)
(0.000000, 0.000000)
(0.428836, 0.598268)
(0.430631, 0.596742)
(0.431764, 0.599306)
(0.433724, 0.604613)
(0.000000, 0.000000)
(0.436752, 0.605678)
(0.431963, 0.590589)
(0.434528, 0.594546)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.450928, 0.597089)
(0.000000, 0.000000)
(0.556301, 0.592763)
(0.577008, 0.590679)
(0.648866, 0.586234)
(0.643494, 0.586676)
(0.636312, 0.589970)
(0.630246, 0.593243)
(0.621367, 0.589889)
(0.609960, 0.584336)
(0.599812, 0.579360)
(0.591292, 0.577315)
(0.582549, 0.575788)
(0.574688, 0.573934)
(0.568169, 0.574730)
(0.562852, 0.577850)
(0.560214, 0.583388)
(0.559932, 0.588004)
(0.559111, 0.589718)
(0.533576, 0.602350)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
(0.000000, 0.000000)
